id,code,name,rating
830,5416,Jinup,53.25
831,5418,Jishnu Raghavan,65.8
832,5421,Master Jithin Jeevan,70.2
833,5423,Joby,55.59
834,5425,John Samuel,74.52
835,5427,Johnson Mulanthuruthi,65.8
836,5428,Johny,63.65
837,5429,Jojan,39
838,5433,Joly Easo,70.19
839,5434,Jolly Moothedan,73.62
840,5435,Jomol,65.05
841,5436,Jubi George,63
842,5439,Jose Pellissery,64.72
843,5442,Joseph Chacko,73.87
844,5444,Joshiy,88.35
845,5446,Joy Mathew,60.44
846,5447,Jubil Rajan P Dev,44.82
847,5455,Justin,71.28
848,5456,Jyothi ,80.75
849,5459,Jyothika,91.2
850,5462,Jyothirmayi,68.7
851,5466,Kolady Govindankutty,70.4
852,5467,K Kaladharan,70.16
853,5470,K Udaya Kumar,61.6
854,5474,KB Venu,63.28
855,5477,KG Chithranjali,61.1
856,5478,KG Devakiyamma,81.04
857,5484,KK Rajeev,52.5
858,5488,KP Alikkoya,50.83
859,5494,KPAC Premachandran,56.87
860,5495,KPAC Sabu,87.36
861,5496,KPAC Sunny,40
862,5503,KR Valsala,28
863,5504,KR Vijaya,64.29
864,5507,Parvathi T (Maala Parvathi),65.58
865,5509,KTC Abdulla,68.73
866,5510,KTS Padannayil,62.1
867,5519,Kailash,58.53
868,5520,Kailasnath,67.4
869,5523,Kakka Ravi,71.4
870,5525,Kalabhavan Baiju,37.5
871,5527,Kalabhavan Haneef,67.68
872,5528,Kalabhavan Martin,56.4
873,5529,Kalabhavan Narayanankutty,56.23
874,5531,Kalabhavan Prajod,66.06
875,5532,Kalabhavan Rahman,59.59
876,5533,Kalabhavan Santhosh,53.83
877,5534,Kalabhavan Shajohn,58.81
878,5535,Rajkumar,66.87
879,5536,Kalabhavan Unni,70.5
880,5539,Kaladi Omana,46.85
881,5547,Kalamandalam Kesavan,62.6
882,5549,Kalamandalam Radhika,71.12
883,5550,Kalamandalam Rejitha,60
884,5553,Kalasala Babu,62.07
885,5556,Kali,67.68
886,5557,Kalidas,83.66
887,5562,Poornitha,56.14
888,5569,Kamaladevi,81.7
889,5578,Kanaka,68.77
890,5579,Kanakadurga,83.6
891,5580,Kanakalatha,48.99
892,5586,Kangana Ranaut,39
893,5588,Kaniha,66.88
894,5593,Kannan Pattambi,63.33
895,5594,Kannan Swamy,68
896,5597,Kannur Sreelatha,58.25
897,5598,Kannur Vasutty,54.15
898,5600,Kanya,40.23
899,5603,Sudheer Karamana,61.16
900,5609,Karthika Mathew,63.53
901,5613,Karyavattam Sasikumar,57.61
902,5620,Kaushik Babu,30
903,5622,Kaveri,76.19
904,5624,Kavitha,64.82
905,5629,Kaviyoor Renuka,41.4
906,5642,Khasanu Khan,88
907,5643,Khushboo Sunder,77.64
908,5647,Kiran Raj,58.83
909,5650,Kiron Kher,57
910,5651,Kishor Satya,60.48
911,5652,Kochaniyan,76.59
912,5654,Kochu Preman,53.68
913,5656,Kodakara Sukumaran,61.75
914,5659,Kulappulli Leela,53.34
915,5660,Kollam Ajith,68.9
916,5665,Kollam Thulasi,57.99
917,5670,Koottikkal Jayachandran,65
918,5675,Kottarakkara Sreedharan Nair,60
919,5679,Anil Attingal,57.62
920,5680,Kottayam Somaraj,59.33
921,5686,Kovai Sarala,56.6
922,5687,Kozhikode Sharada,55.73
923,5688,Kripa,63.04
924,5689,Krishna,60.37
925,5691,NB Krishna Kurup,80.99
926,5692,Krishna Nair,70.5
927,5700,Krishnaprabha,60.15
928,5701,Krishnaprasad,66.06
929,5702,Krishnendu,72.28
930,5706,Kumarakam Raghunath,43.41
931,5717,Kunchacko Boban,65.42
932,5718,Kunchan,66.91
933,5728,Kuthiravattam Pappu,62.23
934,5734,Kuttyedathi Vilasini,49.05
935,5735,Kuyili,59.2
936,5739,Lakshana,55.14
937,5742,Lakshmi (New),67.65
938,5746,Lakshmi Gopalaswamy,58.5
939,5747,Lakshmi Krishnamoorthy,83.11
940,5748,Lakshmi Menon,39.08
941,5750,Raai Laxmi,61.38
942,5754,Lakshmi Sharma,51.99
943,5756,Lakshmipriya,55.89
944,5759,Lalithasree,79.18
945,5760,Lalu Alex,62.46
946,5765,Lavanya,84.6
947,5773,Leela Hari,76.95
948,5775,Leela Panicker,45.25
949,5778,Leena Sidhu,29.6
950,5781,Lekha Washington,30
951,5782,Lekshi Sharma,54.4
952,5783,Lena,62.4
953,5784,Lishoy,68.47
954,5785,Likhil,61.75
955,5790,Lissy Jose,33.91
956,5791,Livingstone,43.2
957,5798,MC Kattappana,84.05
958,5804,VN Vasavan,27.2
959,5809,MN Nambiar,85.5
960,5813,MR Gopakumar,63.78
961,5817,MS Bhaskar,85.15
962,5821,MS Thrippoonithura,49.96
963,5825,Maathu,43
964,5826,Machan Varghese,63.38
965,5828,Madambu Kunjukuttan,71.48
966,5829,Madan Babu,68.4
967,5838,Madhu Master,49.6
968,5839,Madhu Menon,32.8
969,5840,Madhu Mohan,73.71
970,5841,Madhu Warrier,74.54
971,5849,Madhusmita,81
972,5850,Mafia Sasi,68.55
973,5851,Mahalakshmi,64.34
974,5854,Mahie Gill,48
975,5855,Mahima,58.25
976,5856,Mythili Balachandran,53.93
977,5859,Major Sundararajan,48.72
978,5860,Mala Aravindan,62.2
979,5865,Mallika Kapoor,72.3
980,5867,Mallika Sukumaran,70.22
981,5872,Mamtha Mohandas,67.04
982,5873,Mamukkoya,58.54
983,5875,Manakkad Ravi,45.25
984,5877,Manasa,72.66
985,5880,Manjeri Sundar Raj,61.6
986,5881,Mandeep Singh,52.5
987,5883,Mangala,70.7
988,5886,Manikuttan,63.82
989,5889,Manisha Koirala,56.66
990,5892,Divyadarshan,36.9
991,5895,Manju Nair,31.2
992,5896,Manju Pillai,69.35
993,5897,Manju Satheesh,58.5
994,5898,Manju Warrier,66.42
995,5899,Manjula Vijayakumar,57.95
996,5900,Manjulan,78.8
997,5901,Manka Mahesh,70.45
998,5907,Manoj Bajpai,30
999,5908,Manoj Manchu (guest),30
1000,5909,Manorama,77.38
1001,5910,Mansoor Ali Khan,72.69
1002,5911,Manoj Kumar,65.03
1003,5912,Manu Jose,71.5
1004,5913,Manu Varma,40.91
1005,5914,Manuraj,55.6
1006,5915,Manya,71.13
1007,5916,Manzoor,83.6
1008,5917,Margi Sathi,73.6
1009,5919,Marshal,37.5
1010,5929,Master Amal,72
1011,5936,Nandana Varma,64.21
1012,5940,Arun Kumar,73.65
1013,5941,Master Ashin,67.45
1014,5942,Master Aswin,85.54
1015,5947,Master Badarinath,91.2
1016,5948,Master Badusha,56.44
1017,5955,Master Deepak,65
1018,5960,Ganapathi (Master Ganapathi),63.22
1019,5961,Master Habeeb,38.25
1020,5963,Master Jishnu,65.8
1021,5964,Master Jithu,83.6
1022,5967,Master Kannan,88.35
1023,5973,Master Mukesh,60
1024,5980,Master Paul,91.18
1025,6011,Master Sreeram Sethunath,88.35
1026,6013,Master Sunil,78.96
1027,6014,Master Suresh,60
1028,6018,Master Thejas,96
1029,6019,Master Tony,83.6
1030,6020,Master Twinku,78.96
1031,6021,Master Vaisakh,38.95
1032,6023,Master Vignesh,71.49
1033,6028,Master Vivas,48.64
1034,6035,Maya Moushmi,55.29
1035,6036,Maya Viswanath,70.34
1036,6037,Mayoori,79.9
1037,6040,Meena Ganesh,56.77
1038,6041,Meena Krishna Attingal,83.66
1039,6046,Meenakshi,60.39
1040,6049,Meenu Kumar,70.3
1041,6051,Meera Krishna,77.45
1042,6052,Meera Nair,60.69
1043,6053,Meera Nandan,57.12
1044,6054,Meera Vasudev,55.69
1045,6056,Kavya Suresh,71.31
1046,6059,Meghanadhan,63.04
1047,6061,Meghna Raj,44.74
1048,6062,Meghna Naidu,77
1049,6063,Mehad Babu,38.25
1050,6069,Merlin,68.8
1051,6074,Midhun Ramesh,65.3
1052,6075,Shalu Kurian,51.73
1053,6076,Mini Agustine,76.14
1054,6077,Mini Arun,50.48
1055,6078,Mini Nair,38.7
1056,6084,Mita Vasisht,74.85
1057,6086,Mithra,30
1058,6088,Mithra Kurian,67.63
1059,6089,Jayasanker Karimuttam,68.34
1060,6091,Mohan Ayiroor,56.94
1061,6093,Mohan Jose,74.58
1062,6096,Mohan Raj (Keerikkadan Jose),70.88
1063,6098,Mohini,55.22
1064,6100,Monilal,49.64
1065,6108,Mudavanmugal Krishnankutty,66.5
1066,6110,Muktha George,50.83
1067,6111,Mukul Dev,39
1068,6114,Mumaid Khan,46.4
1069,6115,Mumtaz,72
1070,6116,Munna Simon,41.87
1071,6117,Munshi Baiju,61.42
1072,6118,Munshi Venu,60.69
1073,6120,Murali (Kannada),45
1074,6125,Muralimohan,58.42
1075,6126,Murukan,74.68
1076,6129,Muthumani,65.75
1077,6131,Mythili,49.5
1078,6135,NF Varghese,69.15
1079,6137,NK Gopalakrishnan,30.4
1080,6138,NL Balakrishnan,61.17
1081,6150,Nadiya Moithu,49.02
1082,6153,Nagarjuna,84
1083,6154,Nagayya,30
1084,6155,Nagesh,55.61
1085,6159,Najma,84.55
1086,6162,Nalini,75.78
1087,6165,Namitha,47.48
1088,6168,Nandan,79.68
1089,6169,Nandan Chalissery,68
1090,6170,Nandana Manoj Bharathiraja,89.28
1091,6171,Ramesh Kanna,77
1092,6172,Nandini (Kausalya),71.52
1093,6174,Nandita Das,73.15
1094,6175,Nanditha Bose,87
1095,6176,Nandhu,58.69
1096,6177,Nani,51.4
1097,6179,Napoleon,86.45
1098,6180,Narain,66.76
1099,6182,Kozhikode Narayanan Nair,59.89
1100,6183,Narayanankutty,43.52
1101,6184,Narendra Prasad,64.47
1102,6186,Naseer Panoor,68.25
1103,6188,Nataraj,44.55
1104,6194,Navya Nair,69.4
1105,6196,Nayanthara,73.38
1106,6199,Nedumpram Gopi,68.95
1107,6200,Neelam,40.5
1108,6205,Neena Kurup,52.47
1109,6207,Neethu,71.25
1110,6209,Neha,58.62
1111,6211,Neyyaattinkara Komalam,83.66
1112,6213,Nikhila,88
1113,6214,Nikitha Thukral,61.19
1114,6215,Nilamboor Ayisha,68.36
1115,6216,Nilchal,87
1116,6217,Nimisha,55.31
1117,6219,Ninu Thomas,85.54
1118,6220,Niranjana,57.81
1119,6221,Nirmal,53.22
1120,6222,Nirmal Pandey,79.8
1121,6226,Nirosha,57.6
1122,6228,Nisha Chowdhary,50.93
1123,6229,Shanavas (New),30
1124,6230,Nishan KP Nanaiah,58.15
1125,6231,Nishant Sagar,63.14
1126,6233,Nithasree,80
1127,6234,Nithin,53.6
1128,6236,Nithya Menen,62.27
1129,6237,Nithya Das,74.86
1130,6239,Nivedya Menon,69.49
1131,6240,Nivia Rebin,89.13
1132,6241,Niyaz Musaliyar,63.48
1133,6244,Njarakkal Sreeni,59.04
1134,6245,Njekkad Rajan,58.07
1135,6246,Noble,61.75
1136,6249,O Madhavan,65.8
1137,6253,Oduvil Unnikrishnan,82.12
1138,6254,Om Puri,60.75
1139,6256,Omana,57.95
1140,6257,Omana Ouseph,62.17
1141,6260,Ottappalam Pappan,84.72
1142,6262,P Balachandran,60.11
1143,6263,P Chithrabhanu,61.6
1144,6264,P Pradeep,61.6
1145,6272,PC Soman,74.62
1146,6276,PJ Radhakrishnan,86
1147,6287,PK Vikraman Nair,65.17
1148,6298,PS Vipin,61.6
1149,6304,Padmapriya,67.88
1150,6317,Pandyaraj,67.68
1151,6323,Pankan Thamarassery,67.78
1152,6326,Paravoor Bharathan,61.48
1153,6327,Paravoor Ramachandran,77.05
1154,6330,Parthiban,58.73
1155,6332,Parvathi Thiruvoth,65.63
1156,6334,Parvathi Melton,53.2
1157,6336,Pasupathy,73.18
1158,6347,Paulose,72.9
1159,6348,Pavithra,66.75
1160,6349,Payal,94
1161,6350,Payyans Jayakumar,54.81
1162,6356,Philomina,77.33
1163,6357,Ping Pong,60
1164,6364,Ponnamma Babu,60.63
1165,6367,Ponvannan,53.47
1166,6368,Pooja,45.6
1167,6372,Poojappura Radhakrishnan,62.8
1168,6373,Poojappura Ravi,51.04
1169,6374,Poonam,48
1170,6375,Poonam Bajwa,56.37
1171,6378,Favour Francis,75.28
1172,6380,Poornima Anand,72.64
1173,6381,Poornima Jayaram,68.88
1174,6382,Poornima Mohan,76.43
1175,6385,Posani Krishna Murali,34.5
1176,6390,Tiger Prabhakar,18.8
1177,6392,Prabhas,39
1178,6394,Prabhu,64.61
1179,6397,Pradeep Mudra,61.6
1180,6399,Pradeep Rawat,62.13
1181,6401,Baby Sabaiina Menon,50.7
1182,6403,Prakash Bahrain,66.13
1183,6406,Prakash Raj,64.28
1184,6408,Pranav Mohanlal,71.2
1185,6409,Prasanna Ravi,61.1
1186,6411,Prasanth Alexander,65.47
1187,6413,Praseetha Menon,53.4
1188,6418,Praveen,69.71
1189,6419,Praveena,60.46
1190,6420,Preetha Vijayakumar,79.8
1191,6430,Preman,72
1192,6432,Premjith,54.4
1193,6434,Priya (New),47.62
1194,6437,Priya Lal,49.3
1195,6439,Priyadarsini,72.47
1196,6441,Priyamani,57.42
1197,6446,Priyanka,64.66
1198,6447,Priyanka Nair,60.66
1199,6448,Pruthvi,30
1200,6454,Puneeth Rajkumar,39
1201,6455,Punnapra Appachan,69.93
1202,6456,Punnapra Prashanth,49.95
1203,6471,Radha Varma,42.39
1204,6476,Radhika Sarathkumar,70.09
1205,6477,Radhika (New),68.29
1206,6482,Ragasudha,75.55
1207,6487,Raghu (Sasi),74.88
1208,6493,Ragoothaman,46.5
1209,6494,Rahana,59.4
1210,6495,Rahman,71.45
1211,6498,Rahul Menon,20.71
1212,6499,KS Ravikumar,60
1213,6501,Raj Mohan,81.61
1214,6502,Raja Sahib,35.16
1215,6504,Rajagopal,27
1216,6510,Rajan Engakkad,61.75
1217,6512,Rajan Padoor,70.81
1218,6514,Rajani,83.6
1219,6519,Rajasekharan,66.1
1220,6523,Indulekha,65.52
1221,6524,Rajeev Kalamassery,54.17
1222,6525,Rajeev Rangan,42.9
1223,6526,Rajeev Roshan,66.75
1224,6533,Rajesh Hebbar,58.65
1225,6534,Rajesh Sharma,63.41
1226,6537,Raji P Menon,92.16
1227,6541,Rajmohan Unnithan,61.16
1228,6544,Rakhi Raveendran,73.25
1229,6545,Rakhi Devi,32.25
1230,6551,Ramachandran Nair,44.72
1231,6553,Ramadevi,61.87
1232,6562,Ramaraj,76.8
1233,6563,Rambha,39.83
1234,6566,Ramesh Pisharadi,64.51
1235,6569,P Ramu,70.05
1236,6571,Ramu Mangalappally,83.66
1237,6572,Ramya,75.76
1238,6573,Ramya Krishnan,62.8
1239,6574,Ramya Nambeesan,71.51
1240,6578,Rani,57.97
1241,6581,Ranjini,60.18
1242,6585,Rasheed,77
1243,6587,Suniel Shetty,69.05
1244,6588,Reshmi Soman,64.93
1245,6590,Rassia,49.5
1246,6591,Rathi Agnihothri,41.36
1247,6594,Rathya,93
1248,6597,Ravi Menon,86.79
1249,6599,Ravi Shankar,66.28
1250,6600,Ravi Teja,48.75
1251,6606,Ravikanth,33.54
1252,6609,Mallika (Reeja),57.24
1253,6610,Reena,78.56
1254,6611,Reena Basheer,60.31
1255,6614,Reji Nair,87
1256,6617,Rekha Pillai,26.4
1257,6619,Ramesh Kurumassery,54.54
1258,6620,Renjini Menon,91.2
1259,6622,Renju,66.68
1260,6624,Renuka Menon,84.6
1261,6626,Reshma (Sraavu),45.6
1262,6627,Reshmi Boban,66.51
1263,6632,Richard,31.68
1264,6633,Ricky,56.25
1265,6636,Rikhil,73.6
1266,6637,Rima Kallingal,65.22
1267,6638,Rima Sen,94
1268,6641,Risabava,65.09
1269,6642,Rishi Prakash,70.4
1270,6644,Riya Sen,96
1271,6645,Riyas Hassan,71.25
1272,6646,Riyaz Khan,58.32
1273,6649,Rohan Pentar,91.18
1274,6652,Roja,58.55
1275,6654,Roma,54.45
1276,6655,Romi,88.35
1277,6656,Rona,69.22
1278,6660,Roopashree,46.85
1279,6663,Roshan Bijili,89
1280,6665,Roslin,59.23
1281,6675,SA Fareed,89.3
1282,6681,SJ Soorya,57.42
1283,6690,SS Rajendran,9.13
1284,6695,Sabeer,32.8
1285,6696,Sabitha Anand,63.69
1286,6697,Sabitha Jayaraj,59.68
1287,6700,Sachin Anand,33.79
1288,6701,Sachin Khedekar,76.97
1289,6703,Sada,43.2
1290,6708,Sadiq,66.04
1291,6709,Sagar Shiyas,65.36
1292,6712,Saiju Kurup,65.88
1293,6713,Saikumar,64.37
1294,6715,Sajan Palluruthi,65.73
1295,6716,Sajan Surya,17.97
1296,6717,Sajeev,24.3
1297,6718,Saji Kumar,52.5
1298,6719,Saji Soman,79.2
1299,6720,Saji Vadakkanad,45.92
1300,6723,Sajitha Beti,59.97
1301,6725,Saju Kodiyan,47.56
1302,6730,Vigesh Gopi,76.36
1303,6731,Saleema,53.32
1304,6734,Salim Ghouse,86
1305,6735,Salim Kumar,63.52
1306,6740,Assif Yogi,77.76
1307,6741,Salu Koottanad,58.41
1308,6742,Shalu Menon,73.7
1309,6743,Samad,65.78
1310,6744,Sameeksha,38.79
1311,6748,Samuthirakani,57.69
1312,6749,Samvrutha Sunil,70.71
1313,6753,Sandeep Chatterjee,46.5
1314,6754,Kaathal Sandhya,58.59
1315,6755,Sandhya Rajendran,47.56
1316,6756,Sando Krishnan,84.6
1317,6757,Sandra Amy (Jose),80.76
1318,6759,Sangeetha (Rasika),75.74
1319,6760,Sangeetha Mohan,43.75
1320,6762,Sangeetha Sivan,67.45
1321,6763,Sangeetha Sujith,52.5
1322,6764,Sangeetha Thampi,69.75
1323,6766,Sanjay Mithra,79
1324,6774,Santhadevi,65.71
1325,6775,Santhakumari,57.07
1326,6778,Santhi Williams,69.78
1327,6779,Santhosh Jogi,76.71
1328,6783,Sanuraj,52.5
1329,6784,Sanusha,80.6
1330,6785,Sara,22.25
1331,6786,Murali Menon,68.32
1332,6787,Sarada (New),27
1333,6791,Saranya Ponvannan,60.87
1334,6792,Saranya Bhagyaraj,80
1335,6793,Saranya Mohan,33.17
1336,6794,Saranya Sasi,68.97
1337,6798,Saraswathi Amma,81.7
1338,6799,Sarath Haridas,67.78
1339,6800,Sarath Babu,64.38
1340,6802,Sarath S Nair,40
1341,6803,Sarath Saxena,74.44
1342,6804,Sarathkumar,71.85
1343,6805,Sarayu Mohan,57.58
1344,6807,Saritha,83.79
1345,6809,Saritha Balakrishnan,12.6
1346,6813,Sarmila,7.8
1347,6816,Sasi,88.35
1348,6818,Sasi Kalinga,54.83
1349,6824,Mohiyudeen (EP Moideen),84.52
1350,6831,Sathish Shah,48
1351,6833,Sathya Krishna,60
1352,6836,Sathyam Rajesh,30
1353,6838,Sathyanarayana,30
1354,6841,Sathyapriya,32
1355,6842,Sathyaraj,65.77
1356,6850,Seema,59.34
1357,6851,Seema Biswas,72.85
1358,6852,Seema G Nair,56.8
1359,6855,Zeenath,65.55
1360,6856,Seetha,64.39
1361,6861,Senthil,63.1
1362,6866,Shaalin Zoya,60.34
1363,6872,Shafna,46.64
1364,6873,Shanawas,41.99
1365,6875,Shaiju Adimaly,65.57
1366,6876,Shailaja,62.53
1367,6878,Shaji Suresh,33
1368,6879,Shajin,69.78
1369,6882,Shajoon,58.28
1370,6883,Shaju K.S.,59.8
1371,6884,Shakkeela,64.42
1372,6890,Mammootty Shamiyana,64
1373,6892,Shammi Thilakan,61.75
1374,6893,Shamna Kasim,63.03
1375,6895,Shams,52.5
1376,6896,Shamsu Mysore,61.6
1377,6900,Shanil,41.73
1378,6906,Shanthi Krishna,67.63
1379,6907,G Gopan,64
1380,6908,Sharaf,26.4
1381,6911,Sharbani Mukjerjee,91.2
1382,6912,Shari,54.29
1383,6915,Sharmily,78.8
1384,6916,Sharon,72.98
1385,6918,Shashi,69.72
1386,6922,Sheela Kaur,68.53
1387,6923,Sheela Nair,68
1388,6924,Sheethal,31.68
1389,6927,Shereveer Vakil,78.35
1390,6928,Sherin,55.25
1391,6930,Shihab,9.13
1392,6931,Athmeeya Rajan,70.47
1393,6932,Shiju,57.13
1394,6933,Shilpa Bala,46.98
1395,6934,Shivaji,77.56
1396,6935,Shivaji Guruvayoor,56.59
1397,6936,Shivani,68.86
1398,6938,Shoba Teacher,60
1399,6941,Shobha Menon,62.84
1400,6942,Shobha Mohan,60.55
1401,6946,Shivada Nair,65.5
1402,6947,Shreya Reddy,91.6
1403,6948,Shriya Saran,64.5
1404,6949,Sruthi Lakshmi,54.19
1405,6950,Shruthi Menon,58.41
1406,6953,Shweta Prasad,72.8
1407,6962,Sibi Vettoran,31.2
1408,6963,Sicily,75.6
1409,6965,Siddique,57.6
1410,6967,Sidharth Bharathan,63.05
1411,6971,Silpa,83.7
1412,6973,Simran,49.09
1413,6977,Sindhu Jacob,41
1414,6978,Sindhu Menon,79.8
1415,6987,Siya Gowtam,30
1416,6991,Sneha Ullal,55.33
1417,6994,Sobhan Babu,76
1418,6995,Solomon,65.16
1419,7000,Sona Heiden,48.95
1420,7001,Sona Nair,62.58
1421,7003,Sonia (Baby Sonia),52.32
1422,7006,Sonia Baiju Kottarakkara,73.22
1423,7008,Soniya Agarwal,33
1424,7010,Sonthosh,87
1425,7011,Sonu Sood,39
1426,7012,Sooraj,72.98
1427,7015,Sophia Sudeep,90.25
1428,7019,Spadikam George,63.67
1429,7020,Sravana,87
1430,7022,Sreehari,70.24
1431,7027,Sreedevi Unni,66.26
1432,7028,Sreedevika,73.77
1433,7029,Sreedhanya,64.46
1434,7030,Sreedhar,32.8
1435,7031,Sreedharan,61.75
1436,7034,Swasika,65.92
1437,7035,Sreeja Chandran,79.5
1438,7036,Sreeja Suresh,67.33
1439,7037,Sreejaya Nair,63.45
1440,7038,Sreejith,30
1441,7039,Sreejith Kaiveli,56.05
1442,7040,Sreejith Ravi,59.11
1443,7041,Sreejith Vijay,38.08
1444,7042,Sreekala,42.75
1445,7044,Sreekanth Viswanath,18.8
1446,7045,Sreekkutty,47.69
1447,7048,Sreelatha Warrier,32.8
1448,7049,Arjun Ashokan,70
1449,7050,Sreelekshmi,70.76
1450,7051,Sreeman,88.35
1451,7052,Sreenath,66.87
1452,7059,Sreeram,79.68
1453,7065,Srikanth,60.98
1454,7067,Sruthi Nair,75.95
1455,7068,Sruthi Krishnan,52.5
1456,7072,Sruthi Raj,83.66
1457,7074,James Stalin,81.3
1458,7076,Stephen,70.3
1459,7078,Subair (Nilaavu),52.5
1460,7079,Subbalakshmi,67.7
1461,7080,Manikandan,62.75
1462,7086,Suby Suresh,61.08
1463,7091,Sudeep Joshi Mathew,53.53
1464,7094,Sudha Chandran,57
1465,7096,Sudhakar Vasanth,68.55
1466,7098,Sudharani,85.54
1467,7100,Sudheer (New),72.21
1468,7102,Sudheesh,62.09
1469,7103,Sudhi Joshi,71.12
1470,7104,Sudhi Ranjan,61.1
1471,7107,Suhasini,67.54
1472,7109,Suja,33
1473,7110,Suja Karthika,75.8
1474,7111,Suja Menon,68.7
1475,7114,Sujatha ,90.8
1476,7118,Sujith,43.24
1477,7119,Sujitha,44.29
1478,7120,Sukanya,70.78
1479,7125,Sulakshana,58.1
1480,7127,Sulfy,18.8
1481,7128,Suma Jayaram,65.24
1482,7131,Sumalatha,60
1483,7132,Suman,60.99
1484,7133,Suman Shetty,54.6
1485,7137,Sumit Naval,81.02
1486,7139,Sumithra,61.61
1487,7141,Sunanda Menon,30
1488,7150,Sunitha Nedungadi,55.92
1489,7157,Surabhi Lakshmi,59.5
1490,7158,Sajith Raj,41
1491,7161,Surekha,47.31
1492,7165,Suresh Babu,12.75
1493,7166,Suresh Ernakulam,52.5
1494,7167,Suresh Karunakaran,52.5
1495,7168,Suresh Kumar,24.96
1496,7169,Suresh Nair,68
1497,7176,Sushma Seth,48
1498,7178,Achuthanandan,66.83
1499,7179,Suvarna Mathew,79.04
1500,7180,Suvi,49.5
1501,7183,Swapna Ravi,60.58
1502,7186,Swarnamalya,46.17
1503,7188,Swathi,70.97
1504,7189,Swathi Varma,65.25
1505,7190,Swaya,70.2
1506,7192,Swetha Menon,61.17
1507,7193,Swetha Prasad,48
1508,7194,Swetha Vijay,56.62
1509,7195,Syam Seethal,86.4
1510,7197,Madhuri B,72.45
1511,7199,T Damodaran,74.04
1512,7201,T Narendran,61.6
1513,7203,TG Ravi,66.33
1514,7204,TJ Master,87
1515,7212,TP Madhavan,76.33
1516,7221,TS Raju,54.5
1517,7222,TT Usha,61.92
1518,7225,Tabu,81.75
1519,7226,Tanish,72.8
1520,7227,Tanveer Azmi,48
1521,7229,Teena,44.15
1522,7230,Tessa Joseph,52.38
1523,7231,Thalaivasal Vijay,57.37
1524,7232,Thampi Antony,61.73
1525,7234,Thanikella Bharani,62.14
1526,7243,Taapsee Pannu,41.25
1527,7244,Thara,45.12
1528,7245,Thara Balachandran,94
1529,7246,Thara Kalyan,56.63
1530,7248,Tharikida Sabu,68.6
1531,7249,Tharun Sagar,42.65
1532,7253,Thesni Khan,55.85
1533,7255,Thirumala Chandran,66.5
1534,7256,Thiruthiyadu Vilasini,68
1535,7257,Thiruvalla Johnson,86.4
1536,7260,Thodupuzha Vasanthy,62.57
1537,7261,Leena Maria Paul,50.42
1538,7266,Thrikkulam Krishnankutty,68
1539,7267,Thrissur Elsy,62.22
1540,7272,Thyagarajan,61.78
1541,7273,Tini Tom,55.38
1542,7274,Titus Abraham,34.2
1543,7275,Tom Alter,74.52
1544,7276,Tom George,85.15
1545,7277,Tom Jacob,66.25
1546,7280,Toni Kattukkaran,68
1547,7294,Umashankari,58.54
1548,7295,Umesh,87
1549,7297,Guiness Pakru (Ajayakumar),57.18
1550,7298,Unni Maya,51.38
1551,7299,Unni Muttath,24
1552,7300,Unni Shivapal,70.27
1553,7303,Unnikrishnan Namboothiri,82.82
1554,7304,Sritha Sivadas,50.32
1555,7307,Urmila Unni,54.36
1556,7309,Usha,56.14
1557,7312,Ushakumari,85.5
1558,7314,Usharani,58.98
1559,7315,Usman,34.2
1560,7323,Madona Sebastian,79.98
1561,7325,VK Sreeraman,69.16
1562,7331,VP Ramachandran,53.9
1563,7334,Vadivelu,60
1564,7335,Vahini,66.74
1565,7341,Vakkom Jayalal,64.72
1566,7342,Vallathol Unnikrishnan,77.09
1567,7343,Valsala Menon,62.04
1568,7347,Vanchiyoor Praveen,60.63
1569,7350,Vandana,67.41
1570,7352,Vani Kishor,71.74
1571,7353,Vani Viswanath,49.48
1572,7354,Vanitha Krishnachandran,64.55
1573,7355,Varada,46.53
1574,7360,Varun Sandesh,48
1575,7368,Vavachan,72.93
1576,7369,Vayalar Rana,59
1577,7370,Vazhoor Rajan,49.2
1578,7371,Veena,68.4
1579,7372,Veeramani,52.5
1580,7379,Veni,75
1581,7386,Venu Machad,77.17
1582,7387,Venu Madhav,51.58
1583,7392,Vettoor Purushan,35.75
1584,7393,Vettukkili Prakash,75.49
1585,7398,Vidisha,30
1586,7399,Vidya Balan,71.25
1587,7403,Vijaya Kumar (New),70.5
1588,7404,Vijaya Kumari,58.98
1589,7410,Anwar Sadhique,79.98
1590,7414,Vijayakumar (Tamil),64.17
1591,7422,Vinay Rai,53.25
1592,7423,Vijayan Nair,8.6
1593,7425,Vijayan Peringodu,71.5
1594,7426,Vijayan V Nair,71.42
1595,7429,Vijayaraghavan,61.2
1596,7434,Vijishambika Antharjanam,61.6
1597,7435,Viju Kodungalloor,25.35
1598,7439,Vimal Raj,79.56
1599,7443,Vimala Raman,75.25
1600,7444,Arjun Sasi,87
1601,7445,Vinaya Prasad,62.45
1602,7446,Vinayakan,67.46
1603,7451,Vindhya,86.48
1604,7452,Vinduja Menon,73.71
1605,7453,Vineeth,64.46
1606,7454,Vineeth Kumar,59.1
1607,7455,Vineetha,33.3
1608,7456,Vinod,67.86
1609,7457,Vinod Kambli,48
1610,7460,Vinu Chakravarthy,80.34
1611,7461,Vinu Mohan,56.56
1612,7464,Vishal,89
