id,code,name,rating
770,11476,P Mohammed,30
771,11488,Sumod Gopu,34.44
772,11508,Sooraj Tom,44.55
773,11525,Shalil Kallur,22.76
774,11527,Sajin Lal,29.24
775,11568,Anish Urumbil,32.8
776,11651,Rajesh Usman,62.4
777,11686,Ajith Poojappura,29.16
778,11690,Kannan,88.35
779,11697,Riju Nair,17.6
780,11773,Shiju Balagopalan,48
781,11777,Anoop Daiwa,48.6
782,11795,Ganesh Raj,76.95
783,11826,Jayan K Saj,34.02
784,11842,Haneef Adeni,73.53
785,11843,Anuranjan Premji,59.34
786,11847,Manu,64.8
787,11852,Senna Hegde,55.89
788,11883,Majeed Maranchery,50.63
789,11895,Melila Rajashekhar,41
790,11908,Arun Viswam,74.52
791,11952,Ratheish Kumar,58.48
792,11958,Girish PC Palam,46.98
793,11963,Sahir Ali,67.23
794,11974,Sajith Jagadnandan,71.28
795,11984,Jay K,75.68
796,12011,Domin D Silva,75.68
797,12026,Dhileep Narayanan,25.92
798,12042,Srikant Murali,73.1
799,12047,Antony Sony,76.54
800,12062,Pradeep M Nair,76.54
801,12074,Sherry,21.5
802,12108,Prajesh Sen,80.04
803,12123,Saji Palamel,53.75
804,12130,Gaffoor Y Elliyas,72.24
805,12136,Gireesh Mano,77.4
806,12137,Jayesh Mynagapalli,41.67
807,12140,Anzar Khan,72.24
808,12150,Kollam K Rajesh,57.62
809,12185,Virinchi Varma,60.2
810,12187,MG Sajeev,39.69
811,12207,Phantom Praveen,79.12
812,12210,Mahesh Menon,55.08
813,12279,Vidhu Vincent,50.74
814,12319,Sandeep Ajith Kumar,44.72
815,12321,Suresh Thiruvalla,56.76
816,12345,Arun Gopy,67.51
817,12354,Vishakh Punna,48.16
818,12373,Sanju Surendran,55.04
819,12389,Arun K David,42.63
820,12391,VA Sreekumar Menon,66.12
821,12440,Althaf Salim,74.82
822,12485,TS Arun,60.2
823,12506,Sumeesh Ramakrishnan,17.4
824,12523,Sreejith Mahadevan,26.52
825,12528,Sabu Varghese,36.12
826,12541,Binu Ulahannan,67.08
827,12553,John Joseph,58.48
828,12556,Muhammed Ali,73.96
829,12568,Muhammad Kutty,51.6
830,12571,Arun Sagara ,68.8
831,12583,Renji Lal Damodaran,56.76
832,12601,Bejoy Nambiar,75.68
833,12603,Shyam Dhar ,61.92
834,12604,Ratheesh Ravi ,68.89
835,12606,Sivaram Mony,73.1
836,12615,Ravi Udyawar,75.68
837,12625,Dominic Arun,68.8
838,12629,Dijo Jose Antony,81.78
839,12664,Ram Baburaj,68.8
840,12672,Noushad,52.46
841,12692,Dileep Menon,55.9
842,12712,Shanavas Naranippuzha,71.5
843,12737,Vijeesh Mani,55.04
844,12742,Santhosh Babusenan,54.15
845,12765,Tony Chittettukalam,57.62
846,12793,M Prashanth,51.6
847,12799,Joshy Thomas Pallikkal,77.43
848,12832,Arun Vaiga,70.52
849,12840,Nizzar ,17.63
850,12919,Santhosh Peringeth,52.2
851,12927,Dr Siju Jawahar,69.6
852,12985,Teja,76.54
853,12999,Jithin Jithu,69.6
854,13010,G Ashok,79.17
855,13016,R Kannan,35.8
856,13025,Saiju SS,60.03
857,13027,Nirmal Sahadev,74.82
858,13037,Rajesh Crown,37.84
859,13042,Sachin Raaj,26.1
860,13093,Rajeev Varghese,26.1
861,13096,Praveen Narayanan,36.54
862,13097,Mubihuq,69.6
863,13104,Manoj Varghese Parecattil,61.77
864,13107,Vineesh Millenium,62.64
865,13111,Sajeev Vyasa ,17.4
866,13116,Zakariya,83.52
867,13117,Prasad Prabhakar,78.3
868,13150,Unnikrishnan Avala,53.94
869,13164,Rahul Riji Nair,60.03
870,13168,Sharath Sandith,66.12
871,13174,Gireesh Dhamodhar,67.86
872,13178,Tinu Pappachan,82.65
873,13179,VC Abhilash,82.65
874,13191,Ashraf Hamsa,82.56
875,13195,TP Fellini,79.17
876,13199,Pramod Mohan,78.3
877,13206,Mridul Nair,80.04
878,13254,Jubith Namradath,57.42
879,13274,Govind Varaha,67.86
880,13275,Shaji Paadoor,77.43
881,13285,Ranji Vijayan,55.04
882,13292,Harish Shankar,60.55
883,13308,PR Suresh,31.32
884,13323,Suveeran,70.47
885,13329,Sunil Puveily,59.16
886,13362,Vakkantham Vamsi,80.04
887,13378,Chandran Narikode,70.52
888,13386,Sudeep E S,53.94
889,13396,Suresh Sankar ,74.82
890,13409,Prasobh Vijayan,69.45
891,13467,Don C. Palathara,59.86
892,13477,RK Dreamwest,19.14
893,13478,Winu Ramakrishnan,53.94
894,13485,Sooraj Thomas,77.43
895,13487,C S Vinayan,26.1
896,13501,Asok Nair,76.56
897,13516, Roopa Iyer,45.24
898,13526,Prof. Satheesh Paul ,53.94
899,13569,Raj Gokul Das,70.47
900,13572,MC Jithin,81.78
901,13596,Vijesh Vijay,63.51
902,13601,Nishad Hasan,63.64
903,13606,Maju,64.38
904,13610,Aadi,43.25
905,13621,Syam Lenin,60.03
906,13643,Emmanuvel N K,26.1
907,13653,Balashankor Mannath,24.6
908,13692,Shinod Sahadevan,43
909,13698,Rafeek Ibrahim,74.82
910,13704,Althaf Rahman,63.51
911,13754,Ajithan,77.4
912,13764,Madhu C Narayanan,81.7
913,13784,Vijaya Kumar,17.4
914,13821,AR Binuraj,67.86
915,13827,Jefin Joy,71.34
916,13828,Sujan Aaromal,69.66
917,13829,Thanseer,53.07
918,13838,Duglus Alfred,77.43
919,13851,Biju J Kattakkal,83.52
920,13882,Sathish Tharian,7.8
921,13889,Vijith Nambiar,53.32
922,13897,Bala,67.86
923,13907,Prasad Nooranadu,48.72
924,13911,Mani Madhav,26.1
925,13922,Sreekanth S Nair,64.38
926,13932,Shabeer Yena,64.38
927,13939,BC Noufal,73.1
928,13945,RK Ajaykumar,58.48
929,13958,Mithran Noufaldheen,36.54
930,13994,Shareef Easa,71.34
931,14027,Satheesh Guruvayoor,55.68
932,14036,Anup Chandran,72.21
933,14049,Unni Pranavam,55.9
934,14075,M Sukumarji,25.11
935,14081,TK Santhosh,32.8
936,14138,Pa Ranjith,73.95
937,14139,Karthick Naren,71.38
938,14149,Shabu Usman,34.4
939,14157,Sunil Hanif,31.82
940,14179,Dr Aju K Narayanan,52.2
941,14192,Prem Shankar,51.6
942,14197,Girish Panicker Mattada,44.72
943,14205,Ajith Pulleri,25.8
944,14206,Vinodh Kannol,30.45
945,14211,PK Sreekumar,69.6
946,14217,Khader Moidu,51.6
947,14220,Nidheesh K Nair,68.73
948,14236,AMR Ramesh,70.98
949,14276,Ganesh G Nair,56.55
950,14304,Atlee,77.4
951,14305,Vijay(Tamil),74.82
952,14306,Gokul(Tamil),68.04
953,14307,Manjith Divakar,26.1
954,14342,Sagar Hari,64.5
955,14343,Dinu Thomas Eelan,81.78
956,14354,Jose Sebastine,81.78
957,14358,Sampath,43.5
958,14370,Dinjith Ayyathan,78.26
959,14376,Madhu (Madhosoodanan Nair),17.2
960,14416,Rajeev Balakrishnan,62.64
961,14433,Prasanth Vijay,61.06
962,14437,A Joji,53.32
963,14440,Nikhil Vahid,34.4
964,14444,Jibi Joju,63.64
965,14488,Ranjith Skaria,62.78
966,14531,Sreedev,72
967,14547,Rahul Ramachandran,30.1
968,14575,Praveen Prabharam,77.4
969,14585,Jenith Kachappilly,63
970,14589,Vivek Aryan,78.26
971,14594,Manu Ashokan,80.84
972,14623,Zam,61.92
973,14650,Prince Avarachan,33.54
974,14700,Rahim Khader,68.8
975,14703,Peter Sundardas,81
976,14704,Kiran G Nath,81
977,14727,AKB Kumar,17.2
978,14761,Jacky S Kumar,60.3
979,14770,Subair Hameed,48.16
980,14815,Ahammed Kabeer,63.64
981,14827,Haseena Suneer,52.46
982,14841,Vineesh Aradya,67.94
983,14845,Jinoy Janardhanan,45.58
984,14883,K Bhuvanachandran,62.1
985,14889,Anuraj Manohar,73.96
986,14893,Prasanth Neel ,82.65
987,14911,Sajas Rahman,56.58
988,14926,KS Ravindra,76.54
989,14948,Ratheesh Balakrishnan Poduval,83.42
990,14955,Nag Ashwin,82.65
991,14972,Nicleson Poulose,72.24
992,14978,Faizal Koonath,25.8
993,14998,Gokul Koottappana ,57.42
994,15013,Bijulal,53.32
995,15020,Sikkandhar Dulkarnain,23.22
996,15029,Jahangir Ummar,12.9
997,15038,Arun N sivan,58.48
998,15041,Chakri Toleti,72.86
999,15045,Arun Bose,76.54
1000,15073,Jayan C Krishna,17.2
1001,15152,Mahi V Raghav,70.52
1002,15153,Jithin Kumbukattu,25.8
1003,15217,Ram ,67.94
1004,15223,Sudip,61.92
1005,15244,Vivek,58.48
1006,15250,AR Amal Kannan,25.8
1007,15255,Sainu Chavakkadan,72
1008,15256,KC Binu,34.4
1009,15257,Rathish Raju MR,24.94
1010,15297,Sujith Vigneshwar,68.8
1011,15309,Dimal Dennis,70.52
1012,15328,Anand Menon,82.8
1013,15330,Farookh Ahamadali,63.64
1014,15333,Rakesh Bala,82.8
1015,15334,Swapnesh K Nair,70.52
1016,15339,KK Muhammed Ali,53.32
1017,15342,Irshad Hameedh,18
1018,15345,M Chandramohan,30.1
1019,15371,Ashaprabha,65.36
1020,15376,Vijaiprakash,39.56
1021,15385,Ravi Arasu,54.18
1022,15386,Nagendran R,29.24
1023,15390,Rajesh Mohanan,68.8
1024,15391,Pauly Vadakkan,34.4
1025,15394,Hari (Tamil),49.41
1026,15396,KR Sivakumar,18.06
1027,15400,Bharat Kamma,79.98
1028,15406,Nalini Prabha Menon,34.4
1029,15412,Vinod Manassery,48.16
1030,15436,Sreejith Panicker,65.36
1031,15441,Nisam Basheer,81.7
1032,15450,Pradeep Kalipurayath,60.2
1033,15454,Wilson Kavilpad,64.8
1034,15466,Raju Chandra,45.58
1035,15467,Girish AD,82.56
1036,15488,SS Jishnu Dev,70.52
1037,15491,C Sivakumar,50.22
1038,15503,Emcy Joseph,80.84
1039,15504,Sujeeth,73.1
1040,15513,Dr Sathyanarayananunni,26.66
1041,15539,Dharani,85.54
1042,15541,Mathukutty Xavier,81.7
1043,15571,Naganna,74.82
1044,15574,Surender Reddy,78.26
1045,15576,Vijayalakshmi Singh,73.96
1046,15593,Vishnu Baradwaj,71.38
1047,15596,Anissh J Karinadu,48.16
1048,15601,Narendra Babu K,38.25
1049,15603,Vinay Krishna,57.62
1050,15622,Adarsh Venugopalan,27
1051,15640,Noushad Ibhrahim,29.24
1052,15642,Devdas Kallurutty,19.78
1053,15653,Peter Sajan,21.5
1054,15656,Shamzu Zayba,63.9
1055,15660,Taj Bashir,61.92
1056,15665,Prajin Prathap,83.7
1057,15667,Ajith,40.42
1058,15678,Binu Bhaskar,45
1059,15680,Vijay Kumar Konda,40.42
1060,15707,AKS Nambiar,77.4
1061,15759,Sachin,71.1
1062,15767,Gopi Nainar,79.12
1063,15784,Sarjun KM,66.22
1064,15793,Dasaradh Kondapalli,56.7
1065,15814,Razi Muhammed,64.78
1066,15818,Gokul Hariharan,45
1067,15841,Anoop Sathyan,82.8
1068,15855,Anand Shankar,74.52
1069,15864,Jos Thomaas,84.6
1070,15867,Sreekanth EG,57.6
1071,15900,K Kranthi Madhav,70.2
1072,16528,Jaya Jose Raj,49.5
