id,code,name,rating
782,8715,Leonard Cohen,64.5
783,8716,Manu Krishna,43.5
784,8717,Mathews Kadambanad,7.8
785,8721,PR Ajith Kumar,51.45
786,8724,Pramod Balusseri,70.31
787,8725,Pullikkottil Hyderali,34.5
788,8726,Raa Prasad,7.5
789,8728,Rajeev Nair,61.4
790,8734,Arshad K Rahim,34.4
791,8738,Shyam Vai,41.25
792,8747,Narayan Mani,61.75
793,8749,Fernando Benadon,67.68
794,8751,Praveen Mani,79.64
795,8757,Thashi V,43.25
796,8758,John P Varkey,52.34
797,8759,Manoj George,63.08
798,8762,SP Burman,29.14
799,8767,Kannan ,37.12
800,8769,Rahul Arul,57.95
801,8772,Gemini,60
802,8773,N Harikumar,52.8
803,8774,Francis Sabu,38.25
804,8777,Sayyed Hisham,48.75
805,8778,Sandeep Jayaraj,22.5
806,8779,Nikhil-Vijay,48
807,8780,Nandhu Kartha,58.54
808,8781,Sree Murali,22.5
809,8813,Paliyath Aparna Menon,78.02
810,8838,Farhaan Roshan,34.4
811,9064,Mohan Puthenchery,51.6
812,9081,Murali Krishna,37.73
813,9084,Shine,39
814,9088,JS Aneesh,60.06
815,9091,DJ Dubin Sunny,32
816,9092,Kumar,73.87
817,9094,Ifthikar Ali,61.46
818,9095,Riswan Abdulla,59.28
819,9097,Aneesh Anwar,67.86
820,9098,Anil Karakulam,47.5
821,9105,EVM Ali,12.35
822,9111,Venu V Desam,52.46
823,9118,Sajeevan Anthikkaad,73.04
824,9133,Anand Raj Anand,59.88
825,9136,Chinni Charan,62.25
826,9137,V Akhil,7.5
827,9139,PK Baburaj,22.5
828,9140,Pradyumnan Sharma,45
829,9141,Prem Kumar,24.6
830,9142,Gowri Lakshmi,58.09
831,9144,Gurukiran,32
832,9146,Jithu Bas,9.96
833,9148,Leela Girish Kuttan,61.59
834,9151,Vinu Uday,26.4
835,9153,Raveendran Pangodu,33.2
836,9154,Saiju Ranju,56.44
837,9155,Sajan K Ram,34.07
838,9156,Sangeeth,34.86
839,9157,Sangeetha Varma,24.96
840,9160,Asim Sufi,9.36
841,9161,Sumesh Koottikkal,32.13
842,9162,Sumod Sreedhar,45
843,9163,Sunil Lal,9.36
844,9164,AS Prasad,32.25
845,9165,B Sreerekha,62.6
846,9166,Payyambra Jayakumar,46.46
847,9167,Vinu Sreelakam,36.23
848,9432,Anil Cherthala,53.12
849,9504,Dr AS Prasanth Krishna,53.07
850,9507,Jinesh Kumar Eramam,63.2
851,9508,P Kunjiraman Nair,58.01
852,9509,AK Anil Krishnan,23.4
853,9510,Madhu Vasudevan,60.04
854,9512,Prajitha Mohandas,9.36
855,9517,Meppally Balan,70.28
856,9518,Sudhi Velamannoor,76.36
857,9519,Sudheer Ambalappaadu,19.44
858,9521,Subeesh Arikkulam,22.5
859,9522,Sreevarma Paravenath,31.59
860,9668,Arakkal Nandakumar,53.32
861,9675,Anil V Nagendran,72.8
862,9699,Najeeb,43.5
863,9730,Chandran Nair,29.38
864,9736,Sajith Sankar,27.34
865,9750,Prem K Viswanath,75.53
866,9751,Sanjeev Thomas,47.86
867,9755,Navaneeth Sundar,47.9
868,9765,NP Chandrasekharan,17.2
869,9766,Anna Katharina,59.46
870,9779,Ajay Gopal,54.73
871,9780,Harikrishna,71.02
872,9787,Kripakar,34.12
873,9799,Anand Madhusoodanan,67.32
874,9806, Fejo,62.57
875,9810, Nivedya,53.25
876,9813, Shaji Sukumaran,50.02
877,9815, Rudolfsan,53.25
878,9816, K Niran,53.25
879,9817, K Madhu Balan,50.02
880,9819,Ravi J Menon,27.88
881,9822, Nikhil Rajan,76.36
882,9825, Ilayaraja Indeevaram,55.04
883,9830,Prameela,28.7
884,9837,Jiju Ashokan,72.69
885,9852,Manju Jayavijaya,24.96
886,9857,MT Pradeep Kumar,57.92
887,9858,Aravind Chandrasekhar,56.94
888,9865,Saseendra Shankar,52.29
889,9868,Anu Elizabeth Jose,64.81
890,9869,Rahul Subrahmaniam,64.54
891,9881,Ratheesh Krishna,54.78
892,9893,Dr Suvid Wilson ,26.52
893,9894,Shyam Menon,26.52
894,9914,Team OSK,31.2
895,9934,B Jayamohan,74.7
896,9950,Thyagaraja,75.97
897,9954,TK Vimal,51.95
898,9957,Dr Cornelius Elanjikkal,74.1
899,9975,P Sivaram,33.78
900,9986,Shukkoor Pandit,33.2
901,9991,Sasi Thripunithura,37.35
902,9995,PK Medini,72.8
903,10001,BK Harinarayanan,64.64
904,10030,Kuzhalmandam Ramakrishnan,74.7
905,10039, Vijeesh Kondayoor,31.2
906,10056,Roby Abraham,61.06
907,10078,Ravi Menon,25.42
908,10081,BM Sundaram,62.25
909,10083,Sanjeev Krishnan,54.78
910,10084,Aji Daivapura,56.2
911,10085,Suku Maruthathoor,56.2
912,10107,PT Binu,46.82
913,10109,Govind Menon,68.5
914,10115,PM Shan,71.38
915,10117,RA Shafeer,17.43
916,10118,Shaheen Abbas,51.25
917,10119,Joy Maxwell,16.6
918,10120,Babu Nampoothiri,16.6
919,10128,Dr Laljish Lovelys,31.2
920,10145,Jonathan Bruce,55.95
921,10160,RB Dev,53.12
922,10166,Bimal Pankaj,72
923,10185,Aslam Keyi,28
924,10190,Sreemangalam Sreekumar,51.75
925,10192,Ishan Dev,45.92
926,10193,Santhosh Narayanan,70.19
927,10199,Dinanath Puthenchery,47.64
928,10200,Shafeeq Rahman,8.7
929,10213,Anitha Shaiq,45.58
930,10216,Rajesh Budhanoor,68.8
931,10217,Jayashree Rajeev,17.2
932,10224,John Dhanaraj,7.8
933,10225,Rajeev Abhayadev,7.8
934,10226,Anuraj,45.3
935,10232,Gokula Krishna,34.5
936,10233,Deepak Ram,57.4
937,10236,Palakkad Amrutha Shasthrikal,57.95
938,10239,Arun K Narayanan,66.06
939,10242,Abhijith,53.04
940,10250,Vinu Krishnan,37.25
941,10273,MR Vibin,61.99
942,10295,Ramesh Thampi,78.85
943,10296,Indrajith Ramesh,78.85
944,10304,Jacob Panicker,69.42
945,10305,BB Sam,69.42
946,10321,Jafri Jonadhan,64.74
947,10329,Deepak Raghu,53.82
948,10365,Biju,92.15
949,10367,D Santhosh,61.01
950,10395,Sajith Sandra,11.18
951,10431,G Sreeram,52.48
952,10444,Dhanush (Tamil),38.7
953,10470,Pavumba Manoj,78.85
954,10489,Varun Unni,57.33
955,10551,Premadas Iruvallur,58.04
956,10560,Shaji Francis,54.6
957,10579,Balakavi Ramashasthrikal,55.2
958,10582,Babith George,71.76
959,10593,Subin Imtiaz,69.42
960,10603,Sandeep Pillai,26.84
961,10604,Abhiram Sundar,9.13
962,10648,Shijo Manuel,40.56
963,10689,Aby Salvin,47.55
964,10693,MK Aravind,66.5
965,10706,GK Harish Mani,54.72
966,10707,Vinod Sudarsan,46.8
967,10709,Alphonse Putharen,77.08
968,10710,Rajesh Murugesan,67.27
969,10713,Shabareesh Varma,69.93
970,10727,Shankar Sharma,68.23
971,10736,Jermiah John,70.2
972,10764,Vijay Sursen,66.8
973,10822,Unni Nambiar,34.98
974,10846,AG Sukumaran,9.36
975,10848,Nazaruddeen Shah,36.27
976,10849,Shyam Ramesh,28.46
977,10890,Jessin,34.4
978,10895,KS Binu Anand,15.67
979,10913,Jasnifar,31.2
980,10922,Pramod Cheruvathu,51.78
981,10959,Javed Akthar,60
982,10960,RD Burman,60
983,11034,Mohammed Riswan,34.02
984,11058,Pazhayidam Somarajan,68.89
985,11070,Black Letters (Band),67.86
986,11071,Pt Narendra Sharma,87.42
987,11075,Vishnu Mohan Sithara,59.22
988,11124,Kailas Thottappally,28
989,11127,GN Padmakumar,60.06
990,11128,Maneesh Kurup,16.4
991,11144,Aniraj,15
992,11149,Magnus Music Band,28.86
993,11169,Mamtha Seemanth,73.32
994,11172,Joe Paul,69.47
995,11176,Felix Joseph,42.9
996,11180,Jis Joy,68.64
997,11184,Sreeja R Nair,60.84
998,11185,Kolam (Band),60.84
999,11188,Jubair Muhammed,51.89
1000,11196,MR Jayageetha,49.12
1001,11197,Aadhi Balakrishnan,13.6
1002,11200,Mohammed Maqbool Mansoor,75.3
1003,11203,Pramod Payyanur,65.6
1004,11205,Venu Kolkatta,65.6
1005,11206,Nikesh Chembilode,56.8
1006,11207,Nikhil S Mattathil,61.08
1007,11210,Colin Francis,37.6
1008,11220,Jibin Edavanakkadu,48.08
1009,11221,James Parekkattil,48
1010,11223,Methil Radhakrishnan,22.5
1011,11224,Rinu Razak,73.96
1012,11225,Naveen Marar,76.8
1013,11226,Manu Manjith,68.32
1014,11229,PV Abraham,48.97
1015,11259,Ashwin Adithya,26.4
1016,11282,Gurukrupa,62.25
1017,11305,Gouri,9.36
1018,11322,Ranjith Meleppatt,52.08
1019,11324,Bishoyee Aniyan,28.38
1020,11326,Anand Mattungal,32
1021,11327,Vidhu Alleppey,32
1022,11328,Reji Narein,32
1023,11329,Murali Dev,32
1024,11331,Jayan B Ezhumanthuruthu,48
1025,11364,Sartaj,53.4
1026,11379,Dr. C Ravunni,47.97
1027,11403,Arun Muraleedharan,65.77
1028,11405,Rafeeq Umbachi,70.52
1029,11406,Sreejith Sachin,73.8
1030,11407,Sreekumar,68.04
1031,11408,Sreejith Edavana,77.43
1032,11419,Balagopal Ravipal,51.2
1033,11422,Divya Sooraj ,65.61
1034,11435,Zian Sreekanth,77.43
1035,11442,Dawn Vincent,65
1036,11457,Rajesh Das,57.4
1037,11474,Sasi Krishnan,30
1038,11479,Parameswaran Kuryathi,27.2
1039,11500,Radhika Prem Nair,76.26
1040,11518,Shan Johnson,74.1
1041,11534,Payipadu Raju,65.36
1042,11541,Suresh Aristo,62.66
1043,11551,Sreeshankar,41.31
1044,11552,Sabeena Shajahan,41.31
1045,11558,Basil CJ,57.52
1046,11567,Jinto John Thodupuzha,32.8
1047,11581,Rzee,77.58
1048,11583,Aswin Gopakumar,77.76
1049,11610,Arun Kumaran,35.64
1050,11633,Stoyan Ganev,68.04
1051,11634,TS Vishnu,68.04
1052,11640,Madhusoodanan,62.4
1053,11642,Ranjith Moukkodu,62.4
1054,11682,Mochitha,67.84
1055,11695,Varkala Sajeev,17.6
1056,11703,Suku Damodar,44.55
1057,11724,Girish Nair,50.74
1058,11735,K Kunjikrishnan,59.34
1059,11741,Vishnu Vijay,78.87
1060,11751,Sabu,20.25
1061,11752,Attingal Parthasarathy,22.12
1062,11759,Pradeep Paalar,77.08
1063,11781,Babu S Kumar,68.8
1064,11784,Rajesh,73.04
1065,11802,Balram Ettikkara,24.96
1066,11805, Muraleedharan Pattanur,16.2
1067,11806,Anil Punnad,16.2
1068,11828,Harikrishnan Pandalam,34.02
1069,11829,Unnikrishnan Parakkodu,34.02
1070,11852,Senna Hegde,55.89
1071,11903,Jyothish T Kasi,62.51
1072,11905,Sarada Kalyanasundaram,92.16
1073,11909,Sreeraj Sahajan,74.52
1074,11910,Lakshmy Ennappaadam,74.52
1075,11920,Ramu Raj,74.52
1076,11921,Jeff Rona,51.6
1077,11930,Dhibu Nainan Thomas,26.73
1078,11962,Sher Han,46.98
1079,11965,Rafeeque Yusuf,67.23
1080,11973,Philip Jayakumar,16.2
1081,11977,Lalji Kattiparamban,71.28
1082,11979,Annamacharya,17.2
1083,11982,Mirza Ghalib,66.62
1084,11983,KH Sulaiman Master,67.23
1085,11986,Pushpendranath Misra,44.55
1086,11996,Sreekumar Nair,73.8
1087,11997,Vivek,73.8
1088,11998,Faizal Razi,57.62
1089,12013,Beeba K Nath,26.1
1090,12024,Vijayan Ambalappuzha,51.6
1091,12028,Aji Eravichira,25.92
1092,12034,Shake Ilahi,25.92
1093,12041,V Vinayakumar,55.04
1094,12067,Dr M Sudheep Elayidom,62.78
1095,12069,Anwar Ali,71.47
1096,12071,Sachin Balu,60.17
1097,12088,Justin Kalidas,76.56
1098,12094,Santhosh Chandran,66.22
1099,12101,PE Usha,29.24
1100,12104,Liyo Tom,37.84
1101,12116,Shantanu Moitra,65.61
1102,12119,Murugadasan Haripad,48.6
1103,12120,Jeevan Nandan,49.95
1104,12121,Guruji Ankamaali,39.69
1105,12124,Sajeendran,64.5
1106,12149,Anand Prakash Sharma,35.64
1107,12178,Dr Suresh Kumar,40.03
1108,12208,Jamal V Bappu,55.08
1109,12220,DB Ajithkumar,63.18
1110,12235,Gururaja Bhat Kadya,67.94
1111,12275,Abhilash Oorakam,68.8
1112,12283,Sidhartha Pradeep,52.2
1113,12323,Ajeesh Dasan,74.01
1114,12330,Varun Raghav,17.01
1115,12331,MT Vikranth,48.16
1116,12332,VS Sathyan,48.16
1117,12333,T Ilayapadam,48.16
1118,12355,Mikku Kaavil,48.16
1119,12383,Kukkukku Kurumbi,41.36
1120,12420,Kamal Karthik,72.67
1121,12504,Arvind and Shankar,37.84
1122,12506,Sumeesh Ramakrishnan,17.4
1123,12509,Jibu Sivanandan,17.4
1124,12510,Sivadas Umasuthan,17.4
1125,12512,Nishad Ahamed,61.15
1126,12524,Premdas Guruvayoor,43
1127,12542,Dr Donald Mathew,67.08
1128,12543,Vijay Jecob,67.08
1129,12547,Arun GS,46.44
1130,12548,Tito Kurian,34.4
1131,12550,Raju Thamaravattathu,34.4
1132,12552,Jackson Vijayan,71.99
1133,12559,Faez Choudhary,63.21
1134,12560,KK Roy,26.73
1135,12574,Anil Kuzhinjakala,68.8
1136,12575,Sujin Dev,68.8
1137,12578,Oorali,64.5
1138,12579,Oorali,60.96
1139,12588,Kavyamayi Renjilal,56.76
1140,12589,Ashley Garland,56.76
1141,12590,Eddie Torres,56.76
1142,12600,Devika Murali,72.24
1143,12608,Justine Varghees,74.82
1144,12611,Sadhu Kochu Kunju Upadesi,51.84
1145,12613,BR Biju Ram,67.6
1146,12614,Swami Samvidananda,79.98
1147,12616,Irshad Kamil,75.68
1148,12626,Ashwin Renju,68.8
1149,12643,Dharan Kumar,69.6
1150,12650,Sabari,17.2
1151,12661,Antony John,55.76
1152,12662,Joby Kavalam,55.76
1153,12664,Ram Baburaj,68.8
1154,12673,Haseena Kanam,51.68
1155,12680,Shibu Joseph,34.4
1156,12681,Santhosh Kodanadu,43.73
1157,12703,Abhinav Bansal,75.68
1158,12704,Dhanya Suresh,75.68
1159,12705,Agam,75.68
1160,12707,Sez On The Beat,75.68
1161,12708,Ankur Enkor Johar,75.68
1162,12727,Pavithran,34.4
1163,12741,Lyarinder,51.6
1164,12748,Manzoor Ahamed,80.84
1165,12750,Sarath Sasank,26.73
1166,12760,Atul P M (Munna),77.4
1167,12765,Tony Chittettukalam,57.62
1168,12774,Roshan Haris,49.02
1169,12792,4 Musics,57.84
1170,12794,Vishal Arun Ram,28.38
1171,12795,Sasheendran Payyoli,28.38
1172,12800,Sandeep ,77.43
1173,12801,Ashwin,78.3
1174,12808,Karinthalakoottam,55.04
1175,12811,Harikumar Hareram,25.8
1176,12817,Sikkandar,8.6
1177,12834,Jinil Jose,70.52
1178,12835,AR Rakesh,70.52
1179,12836,Ritwik,70.52
1180,12844,KVS Kannapuram,64.5
1181,12890,Ajith Narayanan,51.6
1182,12891,Sreeni Cherodu,51.6
1183,12903,Jack Styles,71.38
1184,12911,Nidheesh Nadery,80.04
1185,12914,Zia Ul Haq,38.7
1186,12920,Jayachandran Kayumthazha,52.2
1187,12924,Prakash Alex,68.43
1188,12928,Dr Lakshmi Gupthan ,69.6
1189,12953,MC Lineesh,44.29
1190,12956,Preethi Nambiyar,68.8
1191,12957,Shankar Doon,69.6
1192,12959,Lakshmanan Kanjirangad,70.52
1193,12969,Vimal Ramankari,11.18
1194,12974,Vijesh KV,49.02
1195,12979,Linkz Abraham,69.38
1196,12986,Anup Rubens,76.54
1197,12989,Shyam Nettayikodath,62.29
1198,12993,Antony Devasy,52.46
1199,12995,Bimal,24.08
1200,13001,Athul Aanand,69.6
1201,13002,Sreejith Achuthan Nair,69.6
1202,13006,Taufiq Qureshi,56.76
1203,13014,Adarsh Abraham,56.76
1204,13018,Abhin Philip,78.3
1205,13020,Srikandh Deva,36.21
1206,13031,Murali Punaloor,48.16
1207,13037,Rajesh Crown,37.84
1208,13040,Ankit Menon,82.8
1209,13041,Shakthikanth Karthick,76.54
1210,13043,Rajesh Babu,30.45
1211,13088,PMA Jabbar,64.5
1212,13101,Firoz Karunagappally,36.54
1213,13102,Kadhal Mathi Deen,36.54
1214,13104,Manoj Varghese Parecattil,61.77
1215,13106,Aloshya Kaavumpurath,62.7
1216,13114,Sudharsan Payyannur,59.34
1217,13119,Fousia Abubacker,78.3
1218,13144,Sheela Paul,64.38
1219,13150,Unnikrishnan Avala,53.94
1220,13154,Stephan Devasy,55.68
1221,13157,BT Anilkumar,66.99
1222,13163,Dr JKS Veettoor,24.96
1223,13169,Ellwyn Joshua,66.12
1224,13170,Araykkal Nandakumar,57.62
1225,13173, Lalgudi G Jayaraman,57.62
1226,13176,Sreeparvathi,66.12
1227,13177,Shihab Ghanem,66.12
1228,13180,D Yesudas,82.65
1229,13181,Ajesh Chandran,69.7
1230,13215,Dr Venugopal Cherthala,17.4
1231,13246,Dinu Mohan,57.44
1232,13252,Tony Joseph Pallivathukkal,63.51
1233,13256,Shaji Surendranath,57.42
1234,13261,Nasar Mechery,72.21
1235,13262,Afsal Komath,72.21
1236,13264,Aashaan Babu,57.62
1237,13268,Shiji,27.88
1238,13272,Justin Fernandez,63.51
1239,13276,Vasanth Kattoor,67.86
1240,13279,Dheena,50.46
1241,13285,Ranji Vijayan,55.04
1242,13287,Ranit Shail,55.04
1243,13301,Poovachal Hussian,38.64
1244,13307,GK Rao,57.62
1245,13309,Biju Anathakrishnan,31.32
1246,13310,Ajith Panimoola,31.32
1247,13313,Dinu Kalarikkal,34.8
1248,13314,Ghibran,56.64
1249,13315,Hariprasad R,65.25
1250,13316,Sandhya Hariprasad,56.7
1251,13324,Sivadas Purameri,69.16
1252,13327,Poulose Johns,55.68
1253,13331,Deepak,65.25
1254,13337,Sanoj Pavaraty,17.4
1255,13339,Ranjin Raj VK,65.85
1256,13342,Charles Nazareth,33.54
1257,13368,Vishal Dadlani,80.04
1258,13388,Rijosh,53.63
1259,13395,Surabhi,53.94
1260,13398, Shine Ishai,74.82
1261,13400,K G Bhabha,74.82
1262,13476,Sayoojya Das,57.62
1263,13489,Arunraj,51.14
1264,13490,G Vinunath,26.1
1265,13499,Baby Yohannan,52.48
1266,13509,Rajeev Siva,56.76
1267,13511,Anupama ,56.76
1268,13512,Muralidharan Guruvayoor,53.32
1269,13514,Nasir Ibrahim K,80.04
1270,13515,Gowtham Srivatsa,45.24
1271,13525,Gireesh Ambra,53.94
1272,13530,Sreerag Denni,43.5
1273,13544,Hiphop Tamizhan,69.6
1274,13545,Sam C S,70.03
1275,13548,Rhithwik S Chand,31.07
1276,13549,Sandhoop Narayanan,41.07
1277,13571,Rinosh George,81.78
1278,13590,Jophy Tharakan,21.5
1279,13596,Vijesh Vijay,63.51
1280,13601,Nishad Hasan,63.64
1281,13611,M Karthik,43.5
1282,13622,Shaswath,68.3
1283,13623,Shaji Ezhikkara,60.03
1284,13637,Ninoy,48.72
1285,13641,Vishnu Siva,41.86
1286,13654,Sachin Shankor Mannath,29.5
1287,13674,Jayakumar K Pavithran,48
1288,13685,George Anthony Kanjirappalli,63.51
1289,13686,Priyesh Peravur,63.51
1290,13690,Mangal Suvarnan,61.77
1291,13703,Sreenath Sivasankaran,58.29
1292,13711,Jishnu Dev,70.52
1293,13726,Revaa,43.5
1294,13727,Asim Roshan,43.5
1295,13728,S Sankars,43.5
1296,13730,Mirshad Kaipamangalam,43.5
1297,13756,Usha Menon,77.4
1298,13762,Mujeeb Majeed,63.51
1299,13780,Siraj PC,43
1300,13782,Rajesh Raman ,52.2
1301,13783,Dr Saji K Perambra,52.2
1302,13790,Nishanth Kodamana,26.1
1303,13791,Ranesh Isac,17.4
1304,13796,Ishaan Dev,58.4
1305,13820,Hari P Nair,74.82
1306,13821,AR Binuraj,67.86
1307,13822,Serin Francis,77.43
1308,13824,Kalika,67.86
1309,13842,Shruthi Namboothiri,78.3
1310,13847,Nivi Viswalal,79.17
1311,13863,Radhakrishnan,60.03
1312,13867,Sreesai Surendran,76.56
1313,13871,Jassim,77.43
1314,13885,Nithin,8.7
1315,13887,Manojkumar Aiswarya,63.51
1316,13889,Vijith Nambiar,53.32
1317,13904,Qateel Shifai,69.6
1318,13906,Deepak Nilambur,69.66
1319,13911,Mani Madhav,26.1
1320,13919,Rajmohan Koovalassery,65.36
1321,13920,Krishnamoorthy,65.36
1322,13938, Pramod Bhaskar,66.59
1323,13940,Sonu Surendran,74.82
1324,13959,Liju Mathew,36.54
1325,13961,Anoop jacob,36.54
1326,13962,Sathyaraj,36.54
1327,13966,Ajay Sarigama,33.36
1328,13967,Dr JP Sharma,48.72
1329,13972,Baburaj Menon,55.68
1330,13974,Shabareesh,63.51
1331,13979,SNP Yesen,55.68
1332,13999,Manithamara,54.23
1333,14015,Jayan Nair,45.58
1334,14019,K Prakash,24.08
1335,14043,Vichu Bala,59.34
1336,14044,Shinson Poovathingal,58.29
1337,14048,Nezer Ahamed,79.13
1338,14050,Hari Kottiyur,79.17
1339,14051,Narayanan Pulinchithaya,62.64
1340,14061,Shiju Karamana,48.6
1341,14109,Shahi Aj,71.34
1342,14114,Abhirami JS,43
1343,14116,Adolf Fernandes,43
1344,14137,Vinayak,63.64
1345,14148,James Thakara,56.58
1346,14152,SS Biju,31.99
1347,14169,Sunil Cherukadavu,63.64
1348,14170,Anas Sainudheen,63.64
1349,14175,Amarnath,63.64
1350,14178,Sreejith Rajendran,43.5
1351,14196,Prince George,81.7
1352,14199,Sudhi,55.04
1353,14209,Shreeshailam Radhakrishnan,30.45
1354,14221,Raghupathi S Narayan,68.73
1355,14223,Binu Chathanoor,41.19
1356,14233,Satheesh Babu Maruthi,83.52
1357,14234,Surendran Kannukadan,83.52
1358,14235,Dr S Nirmala Devi,79.17
1359,14238,Sandeep Chauta,70.98
1360,14239,Sathyajith,64.5
1361,14272,Aswin Krishna,64.5
1362,14277, Ajith N Nair,56.55
1363,14281,Nishikanth Gopi,56.55
1364,14287,Jafriz R,53.94
1365,14288,MS Kolathur,53.94
1366,14289,Manu Chirayinkeezhu,64.38
1367,14290,Karunakaran Chirayinkeezhu,64.38
1368,14321,Vishnu Shyam,69.69
1369,14331,S Chandra,30.96
1370,14333,Nahoom Abraham,25.8
1371,14334,Sheron Roy Gomez,39
1372,14359,Yatheendran Master,43.5
1373,14360,Dr Gopal Sankar,43.5
1374,14418,Thankappan (new),62.64
1375,14452,Nasil P,57.62
1376,14465,Prasanth Prabhakar,71.38
1377,14467,Lawrence Fernandez,55.43
1378,14468,Assan Nidheesh SD,68.8
1379,14480,Aji Katoor,73.96
1380,14486, Bhagyaraj,70.47
1381,14491,C Raghunath,70.47
1382,14496,T Narayanan,26.1
1383,14497,Bineesh Puthanpanam,26.1
1384,14499,Wilson Chennanattil,26.1
1385,14501,Linu Keezhillam,26.1
1386,14546,Vaisakh Sugunan,66.99
1387,14551,PS Jayahari,44.29
1388,14574,Crissaint,55.68
1389,14576,AK Nambiar,68.88
1390,14604,Masala Coffee,63.18
1391,14615,Pious Guit,61.06
1392,14619,Jithin Devasy,57.6
1393,14651,Krishnadas Das,33.54
1394,14677,Lakshmi Srikumar,66.12
1395,14752,Godwin Victor,26.1
1396,14759,Fahad Rahman,69.6
1397,14770,Subair Hameed,48.16
1398,14773,Edwin C George,48.16
1399,14776,Sreekovil Kadathanad,69.6
1400,14777,Shiju Anjumana,69.6
1401,14781,Swathaki Banerji,82.65
1402,14785,Varkey,50.74
1403,14793,Aslam Mustafa,68.73
1404,14823,Ajayan Chirayinkeezhu,26.1
1405,14824,S Rameshan Nair,34.4
1406,14832,Nithin Narayanan,45.58
1407,14867,Madhu Paul,74.82
1408,14902,Ravi Basrur,82.65
1409,14908,Kiran Jose,82.8
1410,14917,Aswin Nath,56.58
1411,14918,Prasoon,56.58
1412,14919,Asokan Puthoor,56.58
1413,14935,Arunvijay,55.9
1414,14949,Dr Rajesh,73.96
1415,14950,Salavudheen Kecherry,73.96
1416,14956,Vivek Sagar,67.86
1417,14957,Muhammed Jibran,75.66
1418,14968,Santhakumar,69.3
1419,14976,KV Sabarimani,72.24
1420,14977,Anil Kumar Choolur,72.24
1421,14979,Thaj Edavilangue,25.8
1422,14981,Hashim ,25.8
1423,14993,Anil Vijayan,53.94
1424,14994,Justin Kaloor,53.94
1425,14997,Vaitheeswaran,63.97
1426,14999,Udayan Kokkd ,57.42
1427,15013,Bijulal,53.32
1428,15021,Jayaneesh Omanoor,23.22
1429,15027,Shaiju Pournami,23.22
1430,15030,Anwar Khan,12.9
1431,15044,Denniz Joseph,57.6
1432,15049,Sudhi,26.1
1433,15070,Manu Gopal,53.32
1434,15135,Sujith Nair,77.4
1435,15158,Abu Bin Fazal,25.8
1436,15169,Sha Broz,45.58
1437,15191,Prince Rex,45.58
1438,15193,Renjith Mavelikkara,45.58
1439,15219,Sudhi Krishna,50.4
1440,15221,Viveka,54.07
1441,15231,Dev Habibullah,71.38
1442,15245,Nandhagopan ,44.72
1443,15251,Sangeeth Vijayan,25.8
1444,15252,Anakha Anupama,25.8
1445,15253,Femina Begam,34.4
1446,15260,Suresh Mattathoor ,60.2
1447,15286,Emil Muhammed,70.52
1448,15287,Chandhiroor Maya,45.58
1449,15303,Sabu Aarakuzha,70.52
1450,15304,Logan,77.4
1451,15307,Samuel Aby,78.26
1452,15308,Tanishk Nabar,77.4
1453,15309,Dimal Dennis,70.52
1454,15322,Njeralathu Harigovindan,53.32
1455,15323,Gita Govinda (Jayadeva Ashtapadi),53.32
1456,15324,Francis Jijo,72
1457,15330,Farookh Ahamadali,63.64
1458,15337,Muhsin Parari,82.56
1459,15340,Thambi Xavier,53.32
1460,15348,Reghupathi,24.94
1461,15349,Mithun thekkumcherry,30.1
1462,15352,Shinu V,30.1
1463,15353,Maniraj,30.1
1464,15358,Shyam,52.46
1465,15359,Aboobacker Kozhikode,78.26
1466,15365,AH Kaashif,71.38
1467,15367,Suchithra,79.17
1468,15368,Gopalakrishnan,79.17
1469,15369,Lazie J,52.48
1470,15378,Vishal Mishra,61.06
1471,15379,Sajid-Wajid ,61.06
1472,15380,Vinulal,61.92
1473,15381,Apputty,61.92
1474,15408,Jibin George Sebastian ,34.4
1475,15410,Snehachandran Ezhikkara,78.26
1476,15413,Mullappally Narayanan Namboothiri,33.97
1477,15416,Venu Gopal Ramedran,69.66
1478,15422,Jayavishakan,77.4
1479,15434,Ajiesh Anto,65.36
1480,15438,Sumesh Somasundar,46.18
1481,15443,William Francis,81.7
1482,15452,Nectar Alex,64.8
1483,15453,Sreehari Attoor,64.8
1484,15456,Subash Ponoly,61.92
1485,15463,Vignesh Baskaran,51.6
1486,15464,Sreenath VP,68.8
1487,15469,Justin Varghese,82.56
1488,15487,Sunilbabu Pattepadam,61.92
1489,15489,Nithin Noble,70.52
1490,15496,Ulloor S Parameswara Iyer,71.38
1491,15500,Prasanth Nittoor,17.2
1492,15502,Sujesh Hari,72.24
1493,15505,Shankar Ehsaan Loy,73.1
1494,15509,Arul Raj,71.38
1495,15510,Chants of Shiva,71.38
1496,15512,Bhash Cherthala,17.2
1497,15514,Anoop Thozhukkara,26.66
1498,15515,Saroja Unnikrishnan,26.66
1499,15516,Shajahan Orumanayur,78.26
1500,15522,Abeenraj M A,71.38
1501,15534,Guru Randhawa,73.1
1502,15551,Rasheed Moovattupuzha,63.64
1503,15554,MG Diljith,25.8
1504,15567,Radhamani Parameswaran,12.9
1505,15568,Sivadhas Thathampulli,68.8
1506,15569,Aanikaadan,58.48
1507,15570,Badshah,73.1
1508,15575,B Suresh,17.2
1509,15596,Anissh J Karinadu,48.16
1510,15597,Saanand George,48.16
1511,15602,Angamaly Francis,58.48
1512,15605,Chandan Shetty,57.62
