c_id,title,year,release,rating
5012,Mathaayi Kuzhappakkaaranalla (2014),2014,28-11-2014,74
5013,Maramkothi (2014),2014,10-10-2014,67
5014,Money Rathnam (2014),2014,26-09-2014,76
5015,Nagara Vaaridhi Naduvil Njaan (2014),2014,25-12-2014,86
5017,Vellimoonga (2014),2014,25-09-2014,91
5018,Varsham (2014),2014,11-06-2014,93
5019,Njaan (Self Portrait) (2014),2014,19-09-2014,61
5020,Mylaanchi Monchulla Veedu (2014),2014,28-11-2014,89
5021,Dafedaar (2016),2016,21-10-2016,45
5024,Charithra Vamsham (2014),2014,06-06-2014,60
5025,Color Balloon (2014),2014,12-12-2014,46
5026,Education Loan (2014),2014,31-10-2014,10
5027,Tamaar Pataar (2014),2014,10-03-2014,77
5028,Persiakkaaran (2014),2014,10-10-2014,34
5029,Pulimurukan (2016),2016,10-07-2016,78
5030,Ithihaasa (2014),2014,10-10-2014,89
5031,Iyyobinte Pusthakam (2014),2014,11-07-2014,95
5032,Kalyanism (2015),2015,03-06-2015,38
5036,Ormayundo Ee Mukham (2014),2014,14-11-2014,92
5037,Little Superman 3D (2014),2014,13-11-2014,38
5038,Ennum Eppozhum (2015),2015,27-03-2015,87
5039,Rani Padmini (2015),2015,23-10-2015,79
5042,Runner (2013),2013,18-10-2013,77
5044,Shesham Kadhaabhaagam (2014),2014,18-07-2014,40
5049,Alif (2015),2015,27-02-2015,70
5050,Bhaskar the Rascal (2015),2015,17-04-2015,89
5051,Kaaranavar (2014),2014,12-05-2014,50
5053,Mummyude Swantham Achoos (2014),2014,10-02-2014,25
5055,Chennaikkoottam (2016),2016,03-04-2016,41
5056,Nakshathrangal (2014),2014,10-10-2014,66
5058,Toss (2014),2014,28-03-2014,50
5059,Study Tour (2014),2014,10-10-2014,60
5060,Sarvaadhipan (2014),2014,,60
5061,Cousins (2014),2014,19-12-2014,83
5062,Aamayum Muyalum (2014),2014,19-12-2014,64
5063,Okay Kanmani (2015),2015,15-04-2015,91
5064,Kurutham Kettavan (2014),2014,17-10-2014,65
5065,Maayaapuri 3D (2015),2015,01-09-2015,56
5066,Central Theatre (2014),2014,26-09-2014,34
5067,Mariyam Mukku (2015),2015,23-01-2015,60
5070,Lucky The Racer (2014),2014,25-04-2014,91
5076,Maanikyam (2015),2015,27-02-2015,50
5077,Rasam (2015),2015,23-01-2015,61
5078,Mili (2015),2015,23-01-2015,85
5079,Chandrettan Evideya (2015),2015,05-01-2015,89
5080,Ivan Maryaadaraaman (2015),2015,04-04-2015,79
5081,Jalam (2016),2016,29-01-2016,65
5083,Thaarakangale Saakshi (2015),2015,21-08-2015,40
5084,John Honai (2015),2015,12-11-2015,42
5085,100 Days of Love (2015),2015,20-03-2015,94
5086,Seconds (2014),2014,12-05-2014,79
5087,Fireman (2015),2015,19-02-2015,91
5088,She Taxi (2015),2015,05-01-2015,67
5089,Oru Vadakkan Selfie (2015),2015,27-03-2015,92
5090,Onnam Loka Mahaayudham (2015),2015,03-06-2015,82
5091,Ain (2014),2014,,68
5092,Ellam Chettante Ishtam pole (2015),2015,01-09-2015,52
5093,Aadu oru Bheekara Jeeviyanu (2015),2015,02-06-2015,71
5094,Saaradhi (2015),2015,13-02-2015,81
5095,Premam (2015),2015,06-05-2015,94
5096,Thinkal Muthal Velli Vare (2015),2015,06-12-2015,35
5097,Oru Second Class Yathra (2015),2015,05-08-2015,92
5098,32am Adhyaayam 23am Vaakyam (2015),2015,19-06-2015,81
5099,Nee-Na (2015),2015,15-05-2015,80
5100,Raag Rangeela (2015),2015,13-02-2015,30
5101,1000 : Oru Note Paranja Katha (2015),2015,13-02-2015,20
5102,Mashithandu (2015),2015,30-01-2015,40
5103,Haram (2015),2015,20-02-2015,60
5104,White Boys (2015),2015,27-02-2015,50
5105,Compartment (2015),2015,27-02-2015,73
5106,Elanjikkavu P.O (2015),2015,13-03-2015,40
5107,Njaan Ninnodu Koodeyundu (2015),2015,20-03-2015,47
5108,Chirakodinja Kinaavukal (2015),2015,05-01-2015,87
5109,Sir C P (2015),2015,15-05-2015,55
5110,Swargathekkal Sundaram (2015),2015,22-05-2015,45
5111,Kumbasaaram (2015),2015,22-05-2015,81
5112,Ivide (2015),2015,29-05-2015,82
5114,Unto the Dusk (Asthamayam Vare) (2015),2015,06-05-2015,71
5115,Lukka Chuppi (2015),2015,06-05-2015,91
5116,Nirnnayakam (2015),2015,06-05-2015,94
5117,Appavum Veenjum (2015),2015,06-12-2015,82
5118,Mythri (2015),2015,06-12-2015,82
5119,Kaanthaari (2015),2015,19-06-2015,31
5120,3 Wickettinu 365 Runs (2015),2015,19-06-2015,12
5121,Rudrasimhasanam (2015),2015,31-07-2015,79
5122,Lord Livingstone 7000 Kandi (2015),2015,16-10-2015,85
5123,St Mariesile Kolapathakam (2015),2015,26-06-2015,20
5124,8th March (2015),2015,,63
5125,Achaa Din (2015),2015,17-07-2015,48
5126,Loham (2015),2015,20-08-2015,76
5127,Double Barrel (2015),2015,27-08-2015,86
5128,Baahubali The Beginning (2015),2015,07-10-2015,84
5129,Utopiayile Raajaavu (2015),2015,27-08-2015,60
5130,Madhura Naaranga (2015),2015,17-07-2015,90
5131,Jamna Pyari (2015),2015,27-08-2015,75
5132,Loka Samastha (2015),2015,07-03-2015,30
5133,Pathemaari (2015),2015,10-09-2015,95
5134,Ennu Ninte Moideen (2015),2015,19-09-2015,95
5135,Amar Akbar Anthony (2015),2015,16-10-2015,93
5136,Nikkah (2015),2015,16-10-2015,76
5137,Jilebi (2015),2015,31-07-2015,89
5138,Viswasam Athalle Ellam (2015),2015,31-07-2015,50
5140,Wonderful Journey (2015),2015,07-03-2015,68
5141,Njaan Samvidhaanam Cheyyum (2015),2015,19-09-2015,47
5142,Love 24x7 (2015),2015,18-07-2015,80
5143,Ayaal Njanalla (2015),2015,31-07-2015,81
5146,Hai Ramcharan (2013),2013,01-04-2013,40
5148,Kaattumaakkaan (2016),2016,02-12-2016,35
5152,Oru New Generation Pani (2015),2015,07-03-2015,30
5153,Son Of Satyamurthy (2015),2015,,93
5154,Life Of Josutty (2015),2015,24-09-2015,85
5155,KL10 Pathu (2015),2015,18-07-2015,86
5162,Vasudha (2013),2013,,90
5164,You Too Brutus (2015),2015,,77
5165,Iyer In Pakistan (2014),2014,14-12-2014,60
5166,Charlie (2015),2015,24-12-2015,94
5167,Kunjiramayanam  (2015),2015,28-08-2015,96
5168,Aakaashvaani (2016),2016,19-02-2016,51
5173,Kanyaka Talkies (2015),2015,07-10-2015,65
5176,Plus Or Minus (2015),2015,07-10-2015,58
5177,Kulamkuthikal (2014),2014,01-04-2014,80
5178,Chakkaramampazham (2014),2014,03-07-2014,60
5179,Poyi Maranju Parayaathe (2016),2016,27-05-2016,57
5180,Mithram (2015),2015,,20
5181,Kerala Home Guards (2014),2014,22-08-2014,60
5182,Killer  (2014),2014,10-02-2014,92
5183,Prathinayakan (2014),2014,28-11-2014,80
5184,Love Story (2014),2014,,63
5186,Angels (2014),2014,28-11-2014,61
5187,Actually (2014),2014,12-05-2014,55
5190,Saigal Paadukayaanu (2015),2015,10-02-2015,38
5191,Swarnnakkaduva  (2016),2016,11-04-2016,73
5192,Ekalavya (2014),2014,12-06-2014,86
5193,Anaarkkali (2015),2015,13-11-2015,93
5194,Rudhramaadevi (2015),2015,10-09-2015,83
5195,2 Countries (2015),2015,25-12-2015,92
5196,Chakravyooham (2015),2015,,80
5197,High Alert (2015),2015,14-08-2015,60
5198,Just Married (2015),2015,14-08-2015,34
5199,My God (2015),2015,12-04-2015,83
5203,Action Hero Biju (2016),2016,02-04-2016,91
5207,Ma Chu Ka (2017),2017,06-09-2017,67
5208,King Liar (2016),2016,04-02-2016,87
5209,White (2016),2016,29-07-2016,51
5210,Mudhugauv (2016),2016,13-05-2016,90
5211,Mumbai Taxi (2015),2015,08-07-2015,63
5212,Su Su Sudhi Vaathmeekam (2015),2015,20-11-2015,95
5214,Swaasam (2014),2014,,30
5215,Ottaal (2015),2015,11-06-2015,95
5216,Zacharia Pothen Jeevichirippundu (2016),2016,11-03-2017,33
5217,Ithinumappuram (2015),2015,10-09-2015,60
5218,Amoeba (2016),2016,22-01-2016,50
5219,Ivide Ee Nagarathil (2015),2015,30-08-2019,64
5220,Thilothama (2015),2015,,40
5221,Sukhamaayirikkatte (2016),2016,02-05-2016,22
5222,ATM (2015),2015,12-04-2015,68
5223,Kohinoor (2015),2015,24-09-2015,92
5224,Rajamma@Yahoo (2015),2015,20-11-2015,85
5226,Maalgudi Days (2016),2016,01-08-2016,84
5227,Girls (2016),2016,11-04-2016,30
5229,Uthara Chemmeen (2015),2015,14-08-2015,17
5230,Puthiya Niyamam (2016),2016,02-12-2016,88
5231,Aana Mayil Ottakam (2015),2015,27-11-2015,58
5234,Adventures of Omanakuttan (2017),2017,19-05-2017,79
5235,Adi Kappyare Koottamani (2015),2015,25-12-2015,95
5236,Valleem Thetti Pulleem Thetti (2016),2016,05-12-2016,71
5237,Urumbukal Urangaarilla (2015),2015,19-09-2015,85
5238,Paavaada (2016),2016,15-01-2016,82
5240,Vetta (2016),2016,26-02-2016,90
5241,Darvinte Parinaamam (2016),2016,18-03-2016,86
5242,Anuraaga Karikkin Vellam (2016),2016,07-07-2016,92
5243,Maheshinte Prathikaaram (2016),2016,02-05-2016,95
5244,Tiyaan (2017),2017,07-07-2017,88
5246,Namukkore Aakaasham (2015),2015,10-09-2015,70
5247,Sakhaavu (2017),2017,15-04-2017,80
5248,Salt Mango Tree (2015),2015,11-06-2015,93
5249,Ben (2015),2015,11-06-2015,87
5250,Aadupuliyaattam (2016),2016,20-05-2016,75
5251,1971 Beyond Borders (2017),2017,04-07-2017,76
5253,Oraalppokkam (2015),2015,10-02-2015,72
5255,Jacobinte Swargaraajyam (2016),2016,04-08-2016,96
5256,Monsoon Mangoes (2016),2016,15-01-2016,78
5257,Jo And The Boy (2015),2015,24-12-2015,87
5258,Akkaldaamayile Pennu (2015),2015,20-11-2015,56
5259,Style (2016),2016,01-02-2016,52
5260,Hello Namasthe (2016),2016,19-02-2016,78
5261,1948 Kaalam Paranjathu (2019),2019,01-04-2019,96
5262,Rock Star (2015),2015,12-03-2015,84
5263,Mohavalayam (2016),2016,18-03-2016,55
5264,Pachakkallam (2016),2016,29-01-2016,36
5265,Kukkiliyaar (2015),2015,12-11-2015,50
5267,Ariyaathe Ishtamaay (2015),2015,12-11-2015,20
5268,Jeevanam (2010),2010,,40
5269,Lasaagu (2015),2015,05-08-2015,42
5271,Devayaanam (2017),2017,03-10-2017,20
5272,2 Penkuttikal (2016),2016,22-01-2016,84
5273,Aalroopangal (2016),2016,01-08-2016,51
5274,History of Joy (Nallanadappu) (2017),2017,24-11-2017,53
5275,Kadhaantharam (2016),2016,22-01-2016,50
5276,Zoom (2016),2016,09-03-2016,46
5278,Aakaashangalkkappuram (2016),2016,22-01-2016,45
5279,Paa.Va Paappanekurichum Varkeyekurichum (2016),2016,22-07-2016,55
5280,Karinkunnam Sixes (2016),2016,07-06-2016,79
5285,School Bus (2016),2016,27-05-2016,75
5288,Oozham (2016),2016,09-08-2016,86
5289,Kolamass (2016),2016,03-04-2016,38
5290,Appuram Bengal Ippuram Thiruvithaamkoor (2016),2016,03-04-2016,39
5291,Kali (2016),2016,26-03-2016,91
5292,Leela (2016),2016,22-04-2016,62
5293,James and Alice (2016),2016,05-05-2016,92
5294,Noolppaalam (2016),2016,03-04-2016,70
5295,Iruvazhi Thiriyunnidam (2015),2015,27-02-2015,50
5296,Yaathra Chodikkaathe (2016),2016,04-08-2016,55
5298,Dooram (Love & Love Only) (2016),2016,19-08-2016,42
5299,Oru Muthassi Gada (2016),2016,14-09-2016,90
5300,Oru Murai Vanthu Paarthaayaa (2016),2016,27-05-2016,89
5301,Shajahaanum Pareekuttiyum (2016),2016,07-06-2016,65
5302,Moonnaam Naal Njaayaraazhcha (2016),2016,18-03-2016,60
5303,Hallelooya (2016),2016,20-05-2016,56
5304,Kamboji (2017),2017,31-03-2017,64
5305,Kammattippaadam (2016),2016,20-05-2016,93
5306,Maanasaantharappetta Yezdi (2016),2016,04-01-2016,64
5307,Shikhaamani (2016),2016,29-04-2016,77
5308,Welcome to Central Jail (2016),2016,09-10-2016,58
5309,Happy Wedding (2016),2016,20-05-2016,88
5310,Idi (2016),2016,08-12-2016,46
5311,Kasaba (2016),2016,07-07-2016,73
5312,Avarude Raavukal (2017),2017,23-06-2017,71
5313,Oppam (2016),2016,09-08-2016,88
5314,168 Hours (2016),2016,26-08-2016,44
5316,Thoppil Joppan (2016),2016,10-07-2016,76
5317,Ore Mukham (2016),2016,12-02-2016,88
5318,Yodhaavu (2016),2016,27-05-2016,89
5319,Angane Thanne Nethaave Anchettennam Pinnaale (2016),2016,06-03-2016,36
5321,Ozhivudivasathe Kali (2015),2015,17-06-2016,87
5322,Anyarkku Praveshanamilla (2016),2016,17-06-2016,21
5323,Pretham (2016),2016,08-12-2016,89
5324,King (2002) (2009),2009,,61
5325,Dum (2016),2016,26-08-2016,41
5326,Vikalpam (2016),2016,09-01-2016,64
5327,Guppy (2016),2016,08-05-2016,96
5329,Aneezya (2016),2016,24-06-2016,25
5331,Kavi Udheshichathu ? (2016),2016,10-08-2016,88
5332,Koppayile Kodumkaattu (2016),2016,30-09-2016,38
5333,Pinneyum (2016),2016,18-08-2016,70
5334,Kochavva Paulo Ayyappa Coelho (2016),2016,09-09-2016,86
5335,Vilakkumaram (2017),2017,16-06-2017,54
5336,Ann Mariya Kalippilaanu (2016),2016,08-05-2016,93
5338,Vismayam (2016),2016,08-05-2016,85
5339,Kismath (2016),2016,29-07-2016,88
5340,Team 5 (2017),2017,21-07-2017,67
5341,Lens (2016),2016,17-06-2016,87
5342,Real Fighter (2016),2016,29-07-2016,30
5343,Padmini (2018),2018,21-10-2018,60
5344,Olessia (2013),2013,08-09-2019,81
5345,Oru Mexican Apaaratha (2017),2017,03-03-2017,80
5346,Janatha Garage (2016),2016,09-01-2016,86
5347,Popcorn (2016),2016,27-08-2016,76
5348,LBW (2016),2016,26-08-2016,60
5349,Shyam (2016),2016,26-08-2016,39
5350,Appooppan Thaadi (2016),2016,26-08-2016,20
5351,Mud Maza (2016),2016,26-08-2016,80
5352,Vanyam (2016),2016,09-03-2016,68
5355,Kammaara Sambhavam (2016),2016,14-04-2018,73
5356,My Story (2018),2018,07-06-2018,51
5357,Olappeeppi (2016),2016,30-09-2016,94
5359,Lahala (2016),2016,,27
5361,Mohanjadaro Aarappa (2016),2016,09-03-2016,60
5362,Aanandam (2016),2016,21-10-2016,95
5364,Oru Malayalam Color Padam (2016),2016,17-03-2017,20
5365,Smart Boys (2016),2016,03-04-2016,90
5366,Marupadi (2016),2016,12-09-2016,84
5368,Panjaakshari (2016),2016,,38
5369,Ottakkolam (2016),2016,23-09-2016,42
5370,Thondimuthalum Driksaakshiyum (2017),2017,30-06-2017,91
5374,Sathya - Man on the Road (2017),2017,20-04-2017,30
5375,Jomonte Suviseshangal (2016),2016,19-01-2017,67
5376,The Great Father (2017),2017,30-03-2017,88
5377,Chicken Kokkachi (2017),2017,06-09-2017,69
5378,Munroe Thuruthu (2016),2016,11-11-2016,80
5379,0-41* (2016),2016,15-08-2016,69
5380,Godha (2017),2017,19-05-2017,94
5381,Kattappanayile Hrithik Roshan (2016),2016,18-11-2016,92
5382,Kuttikalundu Sookshikkuka (2016),2016,12-02-2016,87
5383,Munthirivallikal Thalirkkumpol (2016),2016,20-01-2017,70
5384,Fukhri (2017),2017,02-03-2017,73
5385,10 Kalpanakal (2016),2016,25-11-2016,81
5386,Chinna Daada (2016),2016,26-08-2016,58
5389,Kolumittaayi (2016),2016,11-04-2016,92
5390,Veeram (2017),2017,24-02-2017,60
5391,Georgettan\'s Pooram (2017),2017,04-01-2017,38
5392,Thrissivaperoor Kliptham (2017),2017,08-11-2017,68
5393,Pallikkoodam (2016),2016,11-04-2016,58
5394,Kaappiri Thuruthu (2016),2016,12-09-2016,83
5396,Ezra (2017),2017,02-10-2017,88
5397,Poomaram (2017),2017,15-03-2018,67
5398,Achayans (2017),2017,19-05-2017,68
5399,Gemini (2017),2017,21-04-2017,55
5400,Pipin Chuvattile Pranayam (2017),2017,24-11-2017,88
5401,Ayaal Sasi (2017),2017,07-07-2017,64
5403,Paulettante Veedu (2016),2016,12-09-2016,32
5404,Campus Diary (2016),2016,12-02-2016,53
5405,Vedam (2017),2017,05-12-2017,66
5406,Aby (2017),2017,23-02-2017,85
5407,C/o Saira Banu  (2017),2017,17-03-2017,89
5408,Gold Coins (2017),2017,06-09-2017,77
5410,Vimaanam (2017),2017,22-12-2017,89
5411,Role Models (2017),2017,25-06-2017,84
5412,Puthan Panam (2017),2017,04-12-2017,76
5414,Yours Lovingly (2018),2018,29-06-2018,96
5419,Alamaara (2017),2017,17-03-2017,80
5420,Jaana (2016),2016,,92
5421,Kaadu Pookkunna Neram (2017),2017,01-06-2017,77
5422,Thank You Very Much (2017),2017,25-08-2017,34
5423,Kaviyude Osyathu (2017),2017,01-06-2017,44
5424,God Say (2017),2017,01-07-2017,25
5425,Captain (2018),2018,16-02-2018,92
5426,Careful (2017),2017,26-05-2017,44
5427,Basheerinte Premalekhanam (2017),2017,21-07-2017,82
5428,Take Off (2017),2017,24-03-2017,94
5429,Kabali (2016),2016,,76
5430,Kavachitham (2016),2016,12-06-2019,68
5432,Maari (2016),2016,,63
5433,Maas (2016),2016,,64
5434,PK (2016),2016,,81
5435,Venalodungaathe (2012),2012,,60
5437,CIA - Comrade In America (2017),2017,05-05-2017,89
5438,Romanov (2016),2016,12-09-2016,49
5439,Angamaly Diaries (2017),2017,03-03-2017,92
5440,Aaradi (2017),2017,,68
5441,Valappottukal (2017),2017,02-03-2017,75
5442,Oru Visheshappetta Biriyanikissa (2017),2017,25-08-2017,67
5443,Clint (2017),2017,08-11-2017,88
5444,Honey Bee 2 (2017),2017,23-03-2017,61
5445,S Durga (Sexy Durga) (2018),2018,23-03-2018,60
5446,Rakshaadhikaari Baiju (Oppu) (2017),2017,21-04-2017,92
5447,Lavakusha (2017),2017,11-03-2017,90
5448,Gandhinagaril Unniyaarcha (2017),2017,11-10-2017,40
5449,Raamante Edanthottam (2017),2017,05-12-2017,85
5450,Lakshyam (2017),2017,05-06-2017,84
5451,Ayaal Jeevichirippundu (2017),2017,03-10-2017,76
5452,Kadamkadha (2017),2017,28-07-2017,72
5454,Paviyettante Madhurachooral (2018),2018,12-06-2018,81
5455,Utharam Parayaathe (2017),2017,28-07-2017,67
5456,Swayam (2017),2017,,46
5457,Majnu (2017),2017,24-02-2017,70
5458,Laddu (2018),2018,16-11-2018,49
5459,Adam Joan (2017),2017,09-01-2017,89
5460,Dry (2017),2017,17-03-2017,56
5464,Minnaminungu - The Firefly (2017),2017,21-07-2017,89
5465,Villain (2017),2017,27-10-2017,82
5466,Karutha Joothan (2017),2017,18-08-2017,93
5467,Samarppanam (2017),2017,,65
5468,Chunkzz (2017),2017,08-04-2017,72
5469,Himaalayathile Kashmalan (2017),2017,29-07-2017,61
5470,Parava (2017),2017,21-09-2017,94
5471,Sunday Holiday (2017),2017,14-07-2017,94
5472,Pareeth Pandari (2017),2017,17-03-2017,84
5477,Aedan (2017),2017,,64
5478,Unmaadiyude Maranam (2019),2019,,72
5479,Aami (2017),2017,02-09-2018,66
5480,Odiyan (2018),2018,14-12-2018,76
5481,Aakaasha Mittaayi (2017),2017,27-10-2017,94
5482,Varnyathil Aashanka (2017),2017,08-04-2017,90
5483,Lucifer (2019),2019,28-03-2019,90
5485,Diwanjimoola Grand Pri[x] (2017),2017,01-05-2018,48
5487,Mr. Perfect (2016),2016,,70
5489,Njandukalude Naattil Oridavela (2017),2017,09-01-2017,87
5490,Moothon (2019),2019,11-08-2019,89
5491,Baahubali 2 - The Conclusion (2017),2017,28-04-2017,83
5492,Raamaleela (2017),2017,28-09-2017,89
5493,Theeram (2017),2017,21-07-2017,86
5495,Sherlock Toms (2017),2017,29-09-2017,86
5497,Oru Cinemakkaran (2017),2017,24-06-2017,83
5498,Ente Kallupencil (2017),2017,16-06-2017,70
5499,Velipaadinte Pusthakam (2017),2017,09-01-2017,76
5500,Udaaharanam Sujaatha (2017),2017,28-09-2017,92
5501,Street Lights (2017),2017,26-01-2018,66
5503,Vishwaasapoorvam Mansoor (2017),2017,24-06-2017,77
5504,Kaithola Chaathan (2018),2018,25-05-2018,20
5505,Rosappoo (2018),2018,02-09-2018,49
5507,Punyaalan Private Limited (2017),2017,17-11-2017,90
5508,Mohanlal (2018),2018,14-04-2018,73
5511,Kuttanpillayude Sivaraathri (2018),2018,05-11-2018,89
5514,Mydhili Veendum Varunnu (2017),2017,21-07-2017,42
5515,Melle (2017),2017,20-10-2017,78
5516,Hadiyya (2017),2017,14-07-2017,65
5517,Sadrusha Vaakyam 24:29 (2017),2017,12-01-2017,60
5518,Trance (2020),2020,20-02-2020,88
5519,Overtake (2017),2017,11-03-2017,68
5520,Pretham Undu Sookshikkuka (2017),2017,30-06-2017,86
5521,Indhulekha (2017),2017,14-07-2017,60
5523,Cappuccino (2017),2017,15-09-2017,61
5524,Mannaamkattayum Kariyilayum (2017),2017,18-08-2017,80
5526,Sarvopari Palakkaran (2017),2017,08-04-2017,75
5527,Paathi (2017),2017,17-11-2017,82
5528,Naval Enna Jewal (2017),2017,18-08-2017,66
5529,Bobby (2017),2017,18-08-2017,84
5530,Solo (2017),2017,10-05-2017,88
5531,Honey Bee 2.5 (2017),2017,18-08-2017,77
5532,Pullikkaaran Staraa (2017),2017,09-01-2017,72
5533,E (2017),2017,18-08-2017,74
5534,Match Box (2017),2017,15-09-2017,85
5535,Masterpiece (2017),2017,21-12-2017,83
5536,Kaattu (2017),2017,13-10-2017,86
5537,Y (2017),2017,17-11-2017,80
5538,Mom (2017),2017,07-07-2017,88
5539,Queen (2018),2018,01-12-2018,94
5540,Tharangam (2017),2017,29-09-2017,80
5541,Aadi (2018),2018,26-01-2018,67
5542,Pokkiri Simon (2017),2017,22-09-2017,86
5544,Abhiyude Kadha Anuvinteyum (2018),2018,25-05-2018,80
5545,Arani (2017),2017,,20
5548,Pakal Pole (2017),2017,28-07-2017,72
5549,Aana Alaralodalaral (2017),2017,22-12-2017,65
5550,Carbon (2018),2018,19-01-2018,88
5551,Sakhaavinte Priyasakhi (2017),2017,01-05-2018,30
5552,Karie (2015),2015,12-11-2015,80
5553,Kalpana House 2 (2017),2017,,60
5556,Chippi (2017),2017,11-10-2017,57
5557,Chakkaramaavin Kompathu (2017),2017,17-11-2017,67
5558,Hello Dubaikkaran (2017),2017,11-10-2017,87
5559,Maayaanadi (2017),2017,22-12-2017,92
5560,Goodaalochana (2017),2017,11-03-2017,78
5562,Viswavikhyaatharaaya Payyanmaar (2017),2017,11-03-2017,33
5563,Naam (2018),2018,05-11-2018,89
5564,Pashu (2017),2017,17-11-2017,73
5566,Kunjiramante Kuppaayam (2017),2017,19-07-2019,50
5567,Shirk (2018),2018,16-03-2018,50
5568,My School (2017),2017,17-11-2017,10
5569,Chemparathippoo (2017),2017,24-11-2017,82
5570,Vishwaguru (2017),2017,29-12-2017,64
5571,Nilaavariyaathe (2017),2017,12-08-2017,60
5572,Chaanakyathanthram (2018),2018,05-03-2018,83
5573,Oru Kuprasidha Payyan (2018),2018,11-09-2018,89
5574,Eeda (2017),2017,01-05-2018,72
5575,Aadu 2 (2017),2017,22-12-2017,93
5576,Kuntham (2017),2017,12-01-2017,61
5577,Moonnaam Niyamam (2017),2017,23-02-2018,40
5578,Onpathaam Valavinappuram (2017),2017,27-10-2017,60
5579,Lechmi (2017),2017,25-08-2017,84
5581,Hey Jude (2017),2017,02-02-2018,68
5583,Remo (2017),2017,,58
5584,Dravida Puthri (2017),2017,08-04-2017,20
5585,Red Run (2017),2017,13-10-2017,80
5587,Karutha Sooryan (2017),2017,12-08-2017,20
5589,Kali (2017),2017,02-09-2018,69
5590,Bonsai (2018),2018,23-02-2018,60
5591,Kalyaanam (2018),2018,23-02-2018,74
5592,Shikkaari Shambhu (2018),2018,20-01-2018,89
5593,Daivame Kaithozhaam K Kumaraakanam (2018),2018,01-12-2018,33
5594,Lolans (2018),2018,23-03-2018,61
5595,Kadha Paranja Kadha (2018),2018,02-09-2018,80
5597,Raaja kireedam (2017),2017,11-10-2017,89
5599,6 Viralukal (2017),2017,24-11-2017,13
5600,Kunju Daivam (2018),2018,16-02-2018,96
5602,The Crab (2017),2017,26-05-2017,61
5605,Dance Dance (2017),2017,16-06-2017,28
5608,Kala Viplavam Pranayam (2018),2018,24-02-2018,80
5609,Bhagmathi (2018),2018,26-01-2018,91
5611,Mumbai Dada (2011),2011,,37
5612,Charminar (2018),2018,03-09-2018,90
5614,Kuttanadan Marpappa (2018),2018,29-03-2018,83
5615,Mukhyan (2017),2017,03-02-2018,47
5616,Ira (2018),2018,16-03-2018,69
5617,Vallikkettu (2019),2019,25-01-2019,56
5618,Iru Mughan (2017),2017,,63
5619,Kaamapisasu (2017),2017,,70
5620,Love Bonda (2017),2017,,44
5621,Kinar (2018),2018,23-02-2018,74
5622,Minsaarakkanavu (2017),2017,,70
5623,Njaanum Ente Sreeyum (2017),2017,,67
5625,Fida (2017),2017,21-07-2017,89
5627,Sreehalli (2018),2018,06-08-2018,30
5628,Sukhamano Daveede (2018),2018,03-02-2018,83
5630,Ankaraajyathe Jimmanmaar (2018),2018,16-02-2018,42
5631,Oru Adaaru Love (2019),2019,14-02-2019,75
5632,Angane Njaanum Premichu (2018),2018,25-05-2018,30
5633,Khaleefa (2018),2018,03-02-2018,80
5634,Cuban Colony (2018),2018,07-06-2018,71
5636,Kallayi FM (2018),2018,16-02-2018,72
5637,Onnumariyaathe (2018),2018,29-06-2018,20
5639,Sudani From Nigeria (2018),2018,23-03-2018,96
5640,The Sound Story (2018),2018,04-05-2019,90
5641,Chilanthi (2010),2010,,58
5642,Ranam (2018),2018,09-06-2018,86
5643,Sugandhavally (2002),2002,,58
5645,Ente Mezhuthiri Athaazhangal (2018),2018,27-07-2018,89
5646,Paathira Kaalam (2018),2018,23-02-2018,78
5647,Premasoothram (2018),2018,05-11-2018,87
5648,Thenichayum Peerangippadayum (2018),2018,03-02-2018,44
5649,Udalaazham (2018),2018,12-06-2019,62
5650,Neeraali (2018),2018,13-07-2018,64
5652,Panchavarnna Thatha (2018),2018,14-04-2018,86
5654,Mattancheri (2018),2018,03-09-2018,40
5655,21 Diamonds (2018),2018,03-09-2018,40
5656,Ottamuri Velicham (2018),2018,,60
5657,Vikadakumaran (2018),2018,29-03-2018,87
5658,Parole (2018),2018,04-06-2018,76
5659,Uncle (2018),2018,27-04-2018,78
5660,BTech (2018),2018,05-05-2018,92
5661,Kidu (2018),2018,29-06-2018,76
5662,Swaathanthryam Ardharaathriyil (2018),2018,31-03-2018,95
5663,Aalorukkam (2018),2018,04-06-2018,95
5664,Aravindante Athidhikal (2018),2018,27-04-2018,95
5665,Theevandi (2018),2018,09-07-2018,91
5666,Oraayiram Kinaakkalaal (2018),2018,04-06-2018,90
5668,Spyder (2018),2018,27-09-2017,66
5669,Eliyammachiyude Aadyathe Christmas (2018),2018,,20
5670,Old Is Gold (2019),2019,15-03-2019,74
5671,Aabhaasam (2018),2018,05-04-2018,66
5674,Velakkaariyaayirunnaalum Neeyen Mohavalli (2018),2018,15-06-2018,78
5675,Abrahaminte Santhathikal (2018),2018,15-06-2018,89
5676,Thirupaachi (2018),2018,,58
5678,Swapnaraajyam (2019),2019,05-10-2019,64
5680,Duvvada Jagannadham (2017),2017,23-06-2017,85
5684,Nimisham (2018),2018,16-02-2018,36
5686,Magalir Mattum (2018),2018,,63
5687,Krishnam (2018),2018,18-05-2018,75
5688,Cross Road (2017),2017,13-10-2017,53
